t_s,side,cam,frames,silent_s,temp_c,temp_max_c
30.3,right,6,1195,0.0,81.00299835205078,81.00299835205078
30.3,right,7,1195,0.0,77.1969985961914,77.1969985961914
35.4,right,0,1397,0.0,79.0199966430664,79.0199966430664
35.4,right,1,1397,0.0,85.10600280761719,85.10600280761719
35.4,right,2,1396,0.0,85.06600189208984,85.06600189208984
35.4,right,3,1396,0.0,82.052001953125,82.052001953125
35.4,right,4,1396,0.0,83.00800323486328,83.00800323486328
35.4,right,5,1396,0.0,84.1719970703125,84.1719970703125
35.4,right,6,1396,0.0,84.24099731445312,84.24099731445312
35.4,right,7,1396,0.0,81.06700134277344,81.06700134277344
40.5,right,0,1600,0.0,82.0459976196289,82.0459976196289
40.5,right,1,1600,0.0,89.07099914550781,89.07099914550781
40.5,right,2,1600,0.0,88.20600128173828,88.20600128173828
40.5,right,3,1600,0.0,84.23699951171875,84.23699951171875
40.5,right,4,1600,0.0,86.05400085449219,86.05400085449219
40.5,right,5,1600,0.0,88.18599700927734,88.18599700927734
40.5,right,6,1600,0.0,89.04499816894531,89.04499816894531
40.5,right,7,1600,0.0,84.23200225830078,84.23200225830078
45.6,right,0,1804,0.0,85.11100006103516,85.11100006103516
45.6,right,1,1804,0.0,93.03500366210938,93.03500366210938
45.6,right,2,1804,0.0,92.14700317382812,92.14700317382812
45.6,right,3,1804,0.0,87.16500091552734,87.16500091552734
45.6,right,4,1804,0.0,89.12000274658203,89.12000274658203
45.6,right,5,1804,0.0,91.22599792480469,91.22599792480469
45.6,right,6,1803,0.0,92.06999969482422,92.06999969482422
45.6,right,7,1803,0.0,87.18399810791016,87.18399810791016
50.6,right,0,2005,0.0,88.02100372314453,88.02100372314453
50.6,right,1,2005,0.0,96.13899993896484,96.13899993896484
50.6,right,2,2005,0.0,94.25299835205078,94.25299835205078
50.6,right,3,2005,0.0,89.21499633789062,89.21499633789062
50.6,right,4,2005,0.0,91.03500366210938,91.03500366210938
50.6,right,5,2005,0.0,95.02799987792969,95.02799987792969
50.6,right,6,2005,0.0,95.05699920654297,95.05699920654297
50.6,right,7,2005,0.0,90.0770034790039,90.0770034790039
55.8,right,0,2212,0.0,90.14800262451172,90.14800262451172
55.8,right,1,2212,0.0,99.18399810791016,99.18399810791016
55.8,right,2,2211,0.0,98.09700012207031,98.09700012207031
55.8,right,3,2211,0.0,91.2249984741211,91.2249984741211
55.8,right,4,2211,0.0,93.08499908447266,93.08499908447266
55.8,right,5,2211,0.0,98.01000213623047,98.01000213623047
55.8,right,6,2211,0.0,98.02400207519531,98.02400207519531
55.8,right,7,2211,0.0,92.16699981689453,92.16699981689453
60.8,right,0,2414,0.0,92.1780014038086,92.1780014038086
60.8,right,1,2414,0.0,102.21099853515625,102.21099853515625
60.8,right,2,2414,0.0,101.02400207519531,101.02400207519531
60.8,right,3,2414,0.0,93.1969985961914,93.1969985961914
60.8,right,4,2414,0.0,95.15499877929688,95.15499877929688
60.8,right,5,2414,0.0,100.22899627685547,100.22899627685547
60.8,right,6,2413,0.0,100.20800018310547,100.20800018310547
60.8,right,7,2413,0.0,94.23799896240234,94.23799896240234
65.9,right,0,2617,0.0,94.18900299072266,94.18900299072266
65.9,right,1,2617,0.0,105.16000366210938,105.16000366210938
65.9,right,2,2616,0.0,103.12999725341797,103.12999725341797
65.9,right,3,2616,0.0,95.20800018310547,95.20800018310547
65.9,right,4,2616,0.0,97.18599700927734,97.18599700927734
65.9,right,5,2616,0.0,103.09500122070312,103.09500122070312
65.9,right,6,2616,0.0,103.04000091552734,103.04000091552734
65.9,right,7,2616,0.0,96.2509994506836,96.2509994506836
71.0,right,0,2820,0.0,96.14199829101562,96.14199829101562
71.0,right,1,2820,0.0,108.06999969482422,108.06999969482422
71.0,right,2,2820,0.0,105.21700286865234,105.21700286865234
71.0,right,3,2820,0.0,97.08300018310547,97.08300018310547
71.0,right,4,2820,0.0,99.10099792480469,99.10099792480469
71.0,right,5,2820,0.0,106.03800201416016,106.03800201416016
71.0,right,6,2820,0.0,105.2249984741211,105.2249984741211
71.0,right,7,2820,0.0,99.0270004272461,99.0270004272461
76.0,right,0,3022,0.0,98.15299987792969,98.15299987792969
76.0,right,1,3022,0.0,111.0770034790039,111.0770034790039
76.0,right,2,3021,0.0,108.00800323486328,108.00800323486328
76.0,right,3,3021,0.0,98.21399688720703,98.21399688720703
76.0,right,4,3021,0.0,101.03500366210938,101.03500366210938
76.0,right,5,3021,0.0,108.10299682617188,108.10299682617188
76.0,right,6,3021,0.0,107.25499725341797,107.25499725341797
76.0,right,7,3021,0.0,100.1989974975586,100.1989974975586
81.1,right,0,3224,0.0,100.06700134277344,100.06700134277344
81.1,right,1,3222,0.1,113.2239990234375,113.2239990234375
81.1,right,2,3224,0.0,110.11399841308594,110.11399841308594
81.1,right,3,3224,0.0,100.10900115966797,100.10900115966797
81.1,right,4,3224,0.0,102.16699981689453,102.16699981689453
81.1,right,5,3224,0.0,110.16799926757812,110.16799926757812
81.1,right,6,3224,0.0,110.02799987792969,110.02799987792969
81.1,right,7,3224,0.0,102.11499786376953,102.11499786376953
86.1,right,0,3427,0.0,101.21800231933594,101.21800231933594
86.1,right,1,3222,5.1,113.2239990234375,113.2239990234375
86.1,right,2,3427,0.0,112.14299774169922,112.14299774169922
86.1,right,3,3427,0.0,101.22100067138672,101.22100067138672
86.1,right,4,3427,0.0,104.12000274658203,104.12000274658203
86.1,right,5,3427,0.0,113.01499938964844,113.01499938964844
86.1,right,6,3427,0.0,112.0770034790039,112.0770034790039
86.1,right,7,3426,0.0,104.01100158691406,104.01100158691406
91.2,right,0,3627,0.0,103.0739974975586,103.0739974975586
91.2,right,1,3222,10.2,113.2239990234375,113.2239990234375
91.2,right,2,3627,0.0,114.13300323486328,114.13300323486328
91.2,right,3,3627,0.0,103.03800201416016,103.03800201416016
91.2,right,4,3627,0.0,105.23300170898438,105.23300170898438
91.2,right,5,3627,0.0,115.11799621582031,115.11799621582031
91.2,right,6,3627,0.0,114.06800079345703,114.06800079345703
91.2,right,7,3626,0.0,105.14399719238281,105.14399719238281
96.3,right,0,3831,0.0,104.18599700927734,104.18599700927734
96.3,right,1,3222,15.3,113.2239990234375,113.2239990234375
96.3,right,2,3775,1.4,116.00700378417969,116.00700378417969
96.3,right,3,3831,0.0,104.11100006103516,104.11100006103516
96.3,right,4,3831,0.0,107.10900115966797,107.10900115966797
96.3,right,5,3631,5.0,115.11799621582031,115.11799621582031
96.3,right,6,3808,0.6,116.0979995727539,116.0979995727539
96.3,right,7,3831,0.0,107.05899810791016,107.05899810791016
101.3,right,0,4034,0.0,105.20099639892578,105.20099639892578
101.3,right,1,3222,20.3,113.2239990234375,113.2239990234375
101.3,right,2,3775,6.5,116.00700378417969,116.00700378417969
101.3,right,3,4034,0.0,105.1449966430664,105.1449966430664
101.3,right,4,4033,0.0,108.18199920654297,108.18199920654297
101.3,right,5,3631,10.1,115.11799621582031,115.11799621582031
101.3,right,6,3808,5.7,116.0979995727539,116.0979995727539
101.3,right,7,4033,0.0,108.15299987792969,108.15299987792969
106.4,right,0,4236,0.1,106.21600341796875,106.21600341796875
106.4,right,1,3222,25.4,113.2239990234375,113.2239990234375
106.4,right,2,3775,11.6,116.00700378417969,116.00700378417969
106.4,right,3,4236,0.1,106.16000366210938,106.16000366210938
106.4,right,4,4236,0.1,109.21700286865234,109.21700286865234
106.4,right,5,3631,15.2,115.11799621582031,115.11799621582031
106.4,right,6,3808,10.7,116.0979995727539,116.0979995727539
106.4,right,7,4236,0.1,109.22799682617188,109.22799682617188
111.5,right,0,4441,0.0,107.23100280761719,107.23100280761719
111.5,right,1,3222,30.5,113.2239990234375,113.2239990234375
111.5,right,2,3775,16.6,116.00700378417969,116.00700378417969
111.5,right,3,4441,0.0,107.13600158691406,107.13600158691406
111.5,right,4,4441,0.0,110.25199890136719,110.25199890136719
111.5,right,5,3631,20.2,115.11799621582031,115.11799621582031
111.5,right,6,3808,15.8,116.0979995727539,116.0979995727539
111.5,right,7,4441,0.0,111.0270004272461,111.0270004272461
116.5,right,0,4641,0.0,108.18800354003906,108.18800354003906
116.5,right,1,3222,35.5,113.2239990234375,113.2239990234375
116.5,right,2,3775,21.7,116.00700378417969,116.00700378417969
116.5,right,3,4641,0.0,108.11299896240234,108.11299896240234
116.5,right,4,4641,0.0,111.24800109863281,111.24800109863281
116.5,right,5,3631,25.3,115.11799621582031,115.11799621582031
116.5,right,6,3808,20.8,116.0979995727539,116.0979995727539
116.5,right,7,4641,0.0,112.02300262451172,112.02300262451172
121.5,right,0,4844,0.0,109.1449966430664,109.1449966430664
121.5,right,1,3222,40.5,113.2239990234375,113.2239990234375
121.5,right,2,3775,26.7,116.00700378417969,116.00700378417969
121.5,right,3,4844,0.0,109.06999969482422,109.06999969482422
121.5,right,4,4843,0.0,112.2249984741211,112.2249984741211
121.5,right,5,3631,30.3,115.11799621582031,115.11799621582031
121.5,right,6,3808,25.9,116.0979995727539,116.0979995727539
121.5,right,7,4843,0.0,113.0199966430664,113.0199966430664
126.6,right,0,5046,0.0,110.08300018310547,110.08300018310547
126.6,right,1,3222,45.6,113.2239990234375,113.2239990234375
126.6,right,2,3775,31.8,116.00700378417969,116.00700378417969
126.6,right,3,5046,0.0,109.24400329589844,109.24400329589844
126.6,right,4,5046,0.0,113.18199920654297,113.18199920654297
126.6,right,5,3631,35.4,115.11799621582031,115.11799621582031
126.6,right,6,3808,31.0,116.0979995727539,116.0979995727539
126.6,right,7,5046,0.0,114.01699829101562,114.01699829101562
131.7,right,0,5249,0.0,111.0199966430664,111.0199966430664
131.7,right,1,3222,50.7,113.2239990234375,113.2239990234375
131.7,right,2,3775,36.9,116.00700378417969,116.00700378417969
131.7,right,3,5249,0.0,110.16200256347656,110.16200256347656
131.7,right,4,5248,0.0,114.15899658203125,114.15899658203125
131.7,right,5,3631,40.5,115.11799621582031,115.11799621582031
131.7,right,6,3808,36.0,116.0979995727539,116.0979995727539
131.7,right,7,5248,0.0,114.23100280761719,114.23100280761719
136.8,right,0,5454,0.0,111.19499969482422,111.19499969482422
136.8,right,1,3222,55.8,113.2239990234375,113.2239990234375
136.8,right,2,3775,42.0,116.00700378417969,116.00700378417969
136.8,right,3,5454,0.0,111.08000183105469,111.08000183105469
136.8,right,4,5332,3.0,114.23699951171875,114.23699951171875
136.8,right,5,3631,45.5,115.11799621582031,115.11799621582031
136.8,right,6,3808,41.1,116.0979995727539,116.0979995727539
136.8,right,7,5454,0.0,115.18900299072266,115.18900299072266
141.8,right,0,5655,0.0,112.11299896240234,112.11299896240234
141.8,right,1,3222,60.8,113.2239990234375,113.2239990234375
141.8,right,2,3775,47.0,116.00700378417969,116.00700378417969
141.8,right,3,5654,0.0,111.21600341796875,111.21600341796875
141.8,right,4,5332,8.0,114.23699951171875,114.23699951171875
141.8,right,5,3631,50.6,115.11799621582031,115.11799621582031
141.8,right,6,3808,46.2,116.0979995727539,116.0979995727539
141.8,right,7,5593,1.5,116.06900024414062,116.06900024414062
146.9,right,0,5855,0.1,113.01200103759766,113.01200103759766
146.9,right,1,3222,65.9,113.2239990234375,113.2239990234375
146.9,right,2,3775,52.1,116.00700378417969,116.00700378417969
146.9,right,3,5854,0.1,112.11499786376953,112.11499786376953
146.9,right,4,5332,13.1,114.23699951171875,114.23699951171875
146.9,right,5,3631,55.6,115.11799621582031,115.11799621582031
146.9,right,6,3808,51.2,116.0979995727539,116.0979995727539
146.9,right,7,5593,6.6,116.06900024414062,116.06900024414062
152.0,right,0,6060,0.0,113.14800262451172,113.14800262451172
152.0,right,1,3222,71.0,113.2239990234375,113.2239990234375
152.0,right,2,3775,57.1,116.00700378417969,116.00700378417969
152.0,right,3,6059,0.0,112.25,112.25
152.0,right,4,5332,18.2,114.23699951171875,114.23699951171875
152.0,right,5,3631,60.7,115.11799621582031,115.11799621582031
152.0,right,6,3808,56.3,116.0979995727539,116.0979995727539
152.0,right,7,5593,11.7,116.06900024414062,116.06900024414062
157.1,right,0,6265,0.0,114.0459976196289,114.0459976196289
157.1,right,1,3222,76.1,113.2239990234375,113.2239990234375
157.1,right,2,3775,62.3,116.00700378417969,116.00700378417969
157.1,right,3,6264,0.0,113.12999725341797,113.12999725341797
157.1,right,4,5332,23.3,114.23699951171875,114.23699951171875
157.1,right,5,3631,65.9,115.11799621582031,115.11799621582031
157.1,right,6,3808,61.4,116.0979995727539,116.0979995727539
157.1,right,7,5593,16.8,116.06900024414062,116.06900024414062
162.2,right,0,6470,0.0,114.18199920654297,114.18199920654297
162.2,right,1,3222,81.2,113.2239990234375,113.2239990234375
162.2,right,2,3775,67.4,116.00700378417969,116.00700378417969
162.2,right,3,6469,0.0,113.24600219726562,113.24600219726562
162.2,right,4,5332,28.4,114.23699951171875,114.23699951171875
162.2,right,5,3631,71.0,115.11799621582031,115.11799621582031
162.2,right,6,3808,66.6,116.0979995727539,116.0979995727539
162.2,right,7,5593,21.9,116.06900024414062,116.06900024414062
167.3,right,0,6670,0.1,115.04199981689453,115.04199981689453
167.3,right,1,3222,86.3,113.2239990234375,113.2239990234375
167.3,right,2,3775,72.5,116.00700378417969,116.00700378417969
167.3,right,3,6669,0.1,114.10600280761719,114.125
167.3,right,4,5332,33.5,114.23699951171875,114.23699951171875
167.3,right,5,3631,76.0,115.11799621582031,115.11799621582031
167.3,right,6,3808,71.6,116.0979995727539,116.0979995727539
167.3,right,7,5593,27.0,116.06900024414062,116.06900024414062
172.3,right,0,6875,0.0,115.15799713134766,115.15799713134766
172.3,right,1,3222,91.3,113.2239990234375,113.2239990234375
172.3,right,2,3775,77.5,116.00700378417969,116.00700378417969
172.3,right,3,6874,0.0,114.22200012207031,114.22200012207031
172.3,right,4,5332,38.5,114.23699951171875,114.23699951171875
172.3,right,5,3631,81.1,115.11799621582031,115.11799621582031
172.3,right,6,3808,76.7,116.0979995727539,116.0979995727539
172.3,right,7,5593,32.0,116.06900024414062,116.06900024414062
177.4,right,0,7075,0.1,116.03800201416016,116.03800201416016
177.4,right,1,3222,96.4,113.2239990234375,113.2239990234375
177.4,right,2,3775,82.5,116.00700378417969,116.00700378417969
177.4,right,3,7024,1.3,115.06300354003906,115.06300354003906
177.4,right,4,5332,43.6,114.23699951171875,114.23699951171875
177.4,right,5,3631,86.1,115.11799621582031,115.11799621582031
177.4,right,6,3808,81.7,116.0979995727539,116.0979995727539
177.4,right,7,5593,37.1,116.06900024414062,116.06900024414062
182.4,right,0,7165,2.9,116.05699920654297,116.05699920654297
182.4,right,1,3222,101.4,113.2239990234375,113.2239990234375
182.4,right,2,3775,87.6,116.00700378417969,116.00700378417969
182.4,right,3,7024,6.4,115.06300354003906,115.06300354003906
182.4,right,4,5332,48.7,114.23699951171875,114.23699951171875
182.4,right,5,3631,91.2,115.11799621582031,115.11799621582031
182.4,right,6,3808,86.8,116.0979995727539,116.0979995727539
182.4,right,7,5593,42.1,116.06900024414062,116.06900024414062
