t_s,side,cam,frames,silent_s,temp_c,temp_max_c
5.0,right,0,180,0.0,45.125,114.06600189208984
5.0,right,3,180,0.0,50.191001892089844,113.09100341796875
10.1,right,0,380,0.1,53.111000061035156,114.06600189208984
10.1,right,3,380,0.1,58.19499969482422,113.09100341796875
15.1,right,0,580,0.1,60.0620002746582,114.06600189208984
15.1,right,3,580,0.1,65.2030029296875,113.09100341796875
20.2,right,0,785,0.1,65.0989990234375,114.06600189208984
20.2,right,3,785,0.1,70.20099639892578,113.09100341796875
25.2,right,0,985,0.1,70.09700012207031,114.06600189208984
25.2,right,3,985,0.1,74.0479965209961,113.09100341796875
30.3,right,0,1190,0.0,73.23899841308594,114.06600189208984
30.3,right,3,1190,0.0,78.02999877929688,113.09100341796875
35.4,right,0,1395,0.0,76.16799926757812,114.06600189208984
35.4,right,3,1395,0.0,80.21499633789062,113.09100341796875
40.4,right,0,1595,0.1,79.19400024414062,114.06600189208984
40.4,right,3,1595,0.1,83.0469970703125,113.09100341796875
45.5,right,0,1800,0.0,81.2249984741211,114.06600189208984
45.5,right,3,1800,0.0,85.13500213623047,113.09100341796875
50.5,right,0,2000,0.1,83.1969985961914,114.06600189208984
50.5,right,3,2000,0.1,87.10700225830078,113.09100341796875
55.6,right,0,2200,0.1,85.12999725341797,114.06600189208984
55.6,right,3,2200,0.1,88.19999694824219,113.09100341796875
60.6,right,0,2405,0.0,87.06400299072266,114.06600189208984
60.6,right,3,2405,0.0,90.11399841308594,113.09100341796875
65.7,right,0,2605,0.1,88.19499969482422,114.06600189208984
65.7,right,3,2605,0.1,91.14800262451172,113.09100341796875
70.7,right,0,2810,0.0,90.03199768066406,114.06600189208984
70.7,right,3,2810,0.0,92.14399719238281,113.09100341796875
75.8,right,0,3010,0.0,91.06600189208984,114.06600189208984
75.8,right,3,3010,0.0,93.13899993896484,113.09100341796875
80.9,right,0,3215,0.0,92.04299926757812,114.06600189208984
80.9,right,3,3215,0.0,94.17400360107422,113.09100341796875
85.9,right,0,3415,0.1,93.01899719238281,114.06600189208984
85.9,right,3,3415,0.1,95.11100006103516,113.09100341796875
91.0,right,0,3620,0.0,93.2509994506836,114.06600189208984
91.0,right,3,3620,0.0,96.04900360107422,113.09100341796875
96.1,right,0,3820,0.1,94.18900299072266,114.06600189208984
96.1,right,3,3820,0.1,96.24199676513672,113.09100341796875
101.1,right,0,4025,0.0,95.12699890136719,114.06600189208984
101.1,right,3,4025,0.0,97.16100311279297,113.09100341796875
106.2,right,0,4225,0.1,96.06400299072266,114.06600189208984
106.2,right,3,4225,0.1,98.04000091552734,113.09100341796875
111.2,right,0,4430,0.0,96.19999694824219,114.06600189208984
111.2,right,3,4430,0.0,98.21399688720703,113.09100341796875
116.3,right,0,4630,0.1,97.0989990234375,114.06600189208984
116.3,right,3,4630,0.1,99.0739974975586,113.09100341796875
121.3,right,0,4830,0.1,97.23500061035156,114.06600189208984
121.3,right,3,4830,0.1,99.19100189208984,113.09100341796875
126.4,right,0,5035,0.1,98.13300323486328,114.06600189208984
126.4,right,3,5035,0.1,100.06999969482422,113.09100341796875
131.5,right,0,5235,0.1,99.01300048828125,114.06600189208984
131.5,right,3,5235,0.1,100.18599700927734,113.09100341796875
136.5,right,0,5440,0.0,99.12899780273438,114.06600189208984
136.5,right,3,5440,0.0,101.0270004272461,113.09100341796875
141.6,right,0,5640,0.1,99.24500274658203,114.06600189208984
141.6,right,3,5640,0.1,101.1240005493164,113.09100341796875
146.6,right,0,5840,0.1,100.08599853515625,114.06600189208984
146.6,right,3,5840,0.1,101.22100067138672,113.09100341796875
151.6,right,0,6045,0.0,100.18299865722656,114.06600189208984
151.6,right,3,6045,0.0,102.06099700927734,113.09100341796875
156.7,right,0,6245,0.1,101.02400207519531,114.06600189208984
156.7,right,3,6245,0.1,102.13899993896484,113.09100341796875
161.7,right,0,6445,0.1,101.13999938964844,114.06600189208984
161.7,right,3,6445,0.1,102.23600006103516,113.09100341796875
166.8,right,0,6650,0.0,101.23699951171875,114.06600189208984
166.8,right,3,6650,0.0,103.05699920654297,113.09100341796875
172.0,right,0,6860,0.0,102.05799865722656,114.06600189208984
172.0,right,3,6860,0.0,103.13400268554688,113.09100341796875
177.0,right,0,7060,0.1,102.13600158691406,114.06600189208984
177.0,right,3,7060,0.1,103.19300079345703,113.09100341796875
182.1,right,0,7260,0.1,102.21299743652344,114.06600189208984
182.1,right,3,7260,0.1,104.01399993896484,113.09100341796875
187.1,right,0,7465,0.0,103.03500366210938,114.06600189208984
187.1,right,3,7465,0.0,104.0719985961914,113.09100341796875
192.2,right,0,7665,0.1,103.11199951171875,114.06600189208984
192.2,right,3,7665,0.1,104.14900207519531,113.09100341796875
197.3,right,0,7870,0.1,103.16999816894531,114.06600189208984
