t_s,side,cam,frames,silent_s,temp_c,temp_max_c
151.7,right,2,3014,75.9,115.2239990234375,115.2239990234375
151.7,right,3,4060,49.7,115.02400207519531,115.02400207519531
151.7,right,4,3355,67.4,114.21700286865234,114.21700286865234
151.7,right,5,2721,83.2,115.0989990234375,115.0989990234375
151.7,right,6,3033,75.4,116.04000091552734,116.04000091552734
151.7,right,7,4652,34.9,116.04900360107422,116.04900360107422
156.8,right,0,6243,0.2,114.1050033569336,114.1050033569336
156.8,right,1,2892,84.0,113.2239990234375,113.2239990234375
156.8,right,2,3014,80.9,115.2239990234375,115.2239990234375
156.8,right,3,4060,54.7,115.02400207519531,115.02400207519531
156.8,right,4,3355,72.4,114.21700286865234,114.21700286865234
156.8,right,5,2721,88.3,115.0989990234375,115.0989990234375
156.8,right,6,3033,80.4,116.04000091552734,116.04000091552734
156.8,right,7,4652,40.0,116.04900360107422,116.04900360107422
161.8,right,0,6453,0.0,114.22100067138672,114.23999786376953
161.8,right,1,2892,89.1,113.2239990234375,113.2239990234375
161.8,right,2,3014,86.0,115.2239990234375,115.2239990234375
161.8,right,3,4060,59.8,115.02400207519531,115.02400207519531
161.8,right,4,3355,77.5,114.21700286865234,114.21700286865234
161.8,right,5,2721,93.3,115.0989990234375,115.0989990234375
161.8,right,6,3033,85.5,116.04000091552734,116.04000091552734
161.8,right,7,4652,45.0,116.04900360107422,116.04900360107422
166.9,right,0,6653,0.2,115.0999984741211,115.0999984741211
166.9,right,1,2892,94.2,113.2239990234375,113.2239990234375
166.9,right,2,3014,91.1,115.2239990234375,115.2239990234375
166.9,right,3,4060,64.9,115.02400207519531,115.02400207519531
166.9,right,4,3355,82.6,114.21700286865234,114.21700286865234
166.9,right,5,2721,98.4,115.0989990234375,115.0989990234375
166.9,right,6,3033,90.6,116.04000091552734,116.04000091552734
166.9,right,7,4652,50.2,116.04900360107422,116.04900360107422
172.0,right,0,6853,0.2,115.21700286865234,115.21700286865234
172.0,right,1,2892,99.2,113.2239990234375,113.2239990234375
172.0,right,2,3014,96.1,115.2239990234375,115.2239990234375
172.0,right,3,4060,69.9,115.02400207519531,115.02400207519531
172.0,right,4,3355,87.6,114.21700286865234,114.21700286865234
172.0,right,5,2721,103.5,115.0989990234375,115.0989990234375
172.0,right,6,3033,95.6,116.04000091552734,116.04000091552734
172.0,right,7,4652,55.2,116.04900360107422,116.04900360107422
177.0,right,0,7063,0.0,116.0770034790039,116.0770034790039
177.0,right,1,2892,104.3,113.2239990234375,113.2239990234375
177.0,right,2,3014,101.2,115.2239990234375,115.2239990234375
177.0,right,3,4060,75.0,115.02400207519531,115.02400207519531
177.0,right,4,3355,92.7,114.21700286865234,114.21700286865234
177.0,right,5,2721,108.5,115.0989990234375,115.0989990234375
177.0,right,6,3033,100.7,116.04000091552734,116.04000091552734
177.0,right,7,4652,60.3,116.04900360107422,116.04900360107422
