t_s,side,cam,frames,silent_s,temp_c,temp_max_c
304.0,right,3,12130,0.2,107.17500305175781,113.20700073242188
309.1,right,3,12340,0.0,107.21399688720703,113.20700073242188
314.1,right,3,12540,0.1,107.25299835205078,113.20700073242188
319.2,right,3,12740,0.2,108.01599884033203,113.20700073242188
324.2,right,3,12940,0.2,108.05500030517578,113.20700073242188
329.3,right,3,13150,0.1,108.09300231933594,113.20700073242188
334.4,right,3,13350,0.2,108.11299896240234,113.20700073242188
339.5,right,3,13550,0.2,108.1510009765625,113.20700073242188
344.6,right,3,13760,0.1,108.1709976196289,113.20700073242188
349.6,right,3,13960,0.1,108.19000244140625,113.20700073242188
354.7,right,3,14160,0.2,108.22899627685547,113.20700073242188
359.7,right,3,14360,0.2,108.24800109863281,113.20700073242188
364.8,right,3,14570,0.0,109.03099822998047,113.20700073242188
369.9,right,3,14770,0.1,109.05000305175781,113.20700073242188
375.0,right,3,14970,0.2,109.08899688720703,113.20700073242188
380.0,right,3,15170,0.2,109.10800170898438,113.20700073242188
385.1,right,3,15380,0.0,109.12799835205078,113.20700073242188
390.1,right,3,15580,0.1,109.16600036621094,113.20700073242188
395.1,right,3,15780,0.1,109.18599700927734,113.20700073242188
400.2,right,3,15980,0.2,109.20500183105469,113.20700073242188
405.3,right,3,16190,0.0,109.2249984741211,113.20700073242188
410.3,right,3,16390,0.1,109.24400329589844,113.20700073242188
415.4,right,3,16590,0.1,110.0270004272461,113.20700073242188
420.4,right,3,16790,0.2,110.0459976196289,113.20700073242188
425.5,right,3,16990,0.2,110.06500244140625,113.20700073242188
430.5,right,3,17200,0.0,110.08499908447266,113.20700073242188
435.6,right,3,17400,0.1,110.12300109863281,113.20700073242188
440.8,right,3,17610,0.0,110.14299774169922,113.20700073242188
445.9,right,3,17810,0.1,110.16200256347656,113.20700073242188
450.9,right,3,18010,0.1,110.18099975585938,113.20700073242188
456.0,right,3,18210,0.2,110.20099639892578,113.20700073242188
461.1,right,3,18420,0.0,110.23999786376953,113.20700073242188
466.1,right,3,18620,0.1,111.00299835205078,113.20700073242188
471.2,right,3,18820,0.1,111.02200317382812,113.20700073242188
476.2,right,3,19020,0.2,111.04199981689453,113.20700073242188
481.3,right,3,19230,0.0,111.06099700927734,113.20700073242188
486.4,right,3,19430,0.1,111.08000183105469,113.20700073242188
491.4,right,3,19630,0.1,111.0999984741211,113.20700073242188
496.5,right,3,19830,0.2,111.11900329589844,113.20700073242188
501.6,right,3,20040,0.0,111.13800048828125,113.20700073242188
506.7,right,3,20240,0.2,111.15799713134766,113.20700073242188
511.7,right,3,20440,0.2,111.177001953125,113.20700073242188
516.8,right,3,20650,0.0,111.19599914550781,113.20700073242188
521.9,right,3,20850,0.1,111.23500061035156,113.20700073242188
526.9,right,3,21050,0.1,111.25499725341797,113.20700073242188
531.9,right,3,21250,0.2,112.01799774169922,113.20700073242188
537.0,right,3,21450,0.2,112.01799774169922,113.20700073242188
542.0,right,3,21660,0.0,112.03700256347656,113.20700073242188
547.1,right,3,21860,0.1,112.05699920654297,113.20700073242188
552.2,right,3,22060,0.1,112.07599639892578,113.20700073242188
557.3,right,3,22270,0.0,112.09500122070312,113.20700073242188
562.4,right,3,22470,0.1,112.13400268554688,113.20700073242188
567.4,right,3,22670,0.2,112.13400268554688,113.20700073242188
572.5,right,3,22870,0.2,112.15299987792969,113.20700073242188
577.5,right,3,23080,0.0,112.1729965209961,113.20700073242188
582.6,right,3,23280,0.1,112.19200134277344,113.20700073242188
587.8,right,3,23490,0.0,112.21099853515625,113.20700073242188
592.8,right,3,23690,0.1,112.23100280761719,113.20700073242188
597.9,right,3,23890,0.2,112.25,113.20700073242188
603.0,right,3,24090,0.2,113.01399993896484,113.20700073242188
608.0,right,3,24290,0.2,113.03299713134766,113.20700073242188
613.1,right,3,24500,0.1,113.03299713134766,113.20700073242188
618.1,right,3,24700,0.1,113.0719985961914,113.20700073242188
623.2,right,3,24900,0.2,113.0719985961914,113.20700073242188
628.4,right,3,25110,0.1,113.09100341796875,113.20700073242188
633.5,right,3,25310,0.2,113.11000061035156,113.20700073242188
638.5,right,3,25520,0.0,113.12999725341797,113.20700073242188
643.6,right,3,25720,0.1,113.14900207519531,113.20700073242188
648.7,right,3,25920,0.2,113.16799926757812,113.20700073242188
653.8,right,3,26120,0.2,113.18800354003906,113.20700073242188
658.8,right,3,26330,0.1,113.20700073242188,113.20700073242188
663.9,right,3,26530,0.1,113.22599792480469,113.22599792480469
668.9,right,3,26730,0.2,113.22599792480469,113.24600219726562
674.0,right,3,26940,0.0,113.24600219726562,113.24600219726562
679.1,right,3,27140,0.0,114.00900268554688,114.00900268554688
684.1,right,3,27340,0.1,114.02899932861328,114.02899932861328
689.2,right,3,27540,0.2,114.0479965209961,114.0479965209961
694.2,right,3,27740,0.2,114.06700134277344,114.06700134277344
699.3,right,3,27950,0.0,114.08699798583984,114.08699798583984
704.4,right,3,28150,0.1,114.10600280761719,114.10600280761719
709.5,right,3,28350,0.2,114.10600280761719,114.125
714.5,right,3,28550,0.2,114.1449966430664,114.1449966430664
719.6,right,3,28760,0.1,114.1449966430664,114.1449966430664
724.7,right,3,28960,0.2,114.16400146484375,114.16400146484375
729.7,right,3,29160,0.2,114.18299865722656,114.18299865722656
734.8,right,3,29370,0.0,114.2030029296875,114.2030029296875
739.8,right,3,29570,0.1,114.22200012207031,114.22200012207031
744.9,right,3,29770,0.1,114.24099731445312,114.24099731445312
749.9,right,3,29970,0.2,114.24099731445312,114.24099731445312
755.0,right,3,30170,0.2,115.00499725341797,115.00499725341797
760.1,right,3,30380,0.1,115.02400207519531,115.02400207519531
765.1,right,3,30580,0.1,115.04399871826172,115.04399871826172
770.2,right,3,30640,3.7,115.04399871826172,115.04399871826172
