t_s,side,cam,frames,silent_s,temp_c,temp_max_c
5.0,right,0,180,0.0,44.01300048828125,44.01300048828125
5.0,right,1,180,0.0,47.145999908447266,47.145999908447266
5.0,right,2,180,0.0,48.2140007019043,48.2140007019043
5.0,right,3,180,0.0,50.172000885009766,50.172000885009766
5.0,right,4,180,0.0,50.25199890136719,50.25199890136719
5.0,right,5,180,0.0,50.05099868774414,50.05099868774414
5.0,right,6,180,0.0,50.08399963378906,50.08399963378906
5.0,right,7,180,0.0,48.15700149536133,48.15700149536133
10.2,right,0,389,0.0,53.03300094604492,53.03300094604492
10.2,right,1,389,0.0,57.047000885009766,57.047000885009766
10.2,right,2,389,0.0,59.196998596191406,59.196998596191406
10.2,right,3,389,0.0,60.24399948120117,60.24399948120117
10.2,right,4,389,0.0,61.112998962402344,61.112998962402344
10.2,right,5,389,0.0,59.11199951171875,59.11199951171875
10.2,right,6,388,0.0,59.13999938964844,59.13999938964844
10.2,right,7,388,0.0,57.14699935913086,57.14699935913086
15.3,right,0,592,0.0,60.119998931884766,60.119998931884766
15.3,right,1,592,0.0,64.19300079345703,64.19300079345703
15.3,right,2,591,0.0,66.20099639892578,66.20099639892578
15.3,right,3,591,0.0,67.0780029296875,67.0780029296875
15.3,right,4,591,0.0,68.0469970703125,68.0469970703125
15.3,right,5,591,0.0,67.21700286865234,67.21700286865234
15.3,right,6,591,0.0,67.23999786376953,67.23999786376953
15.3,right,7,591,0.0,65.08100128173828,65.08100128173828
20.3,right,0,794,0.0,67.0510025024414,67.0510025024414
20.3,right,1,794,0.0,72.04399871826172,72.04399871826172
20.3,right,2,794,0.0,73.18499755859375,73.18499755859375
20.3,right,3,794,0.0,72.13400268554688,72.13400268554688
20.3,right,4,794,0.0,73.08599853515625,73.08599853515625
20.3,right,5,794,0.0,73.12300109863281,73.12300109863281
20.3,right,6,793,0.0,73.17400360107422,73.17400360107422
20.3,right,7,793,0.0,71.00299835205078,71.00299835205078
25.4,right,0,995,0.0,72.02999877929688,72.02999877929688
25.4,right,1,995,0.0,77.10099792480469,77.10099792480469
25.4,right,2,995,0.0,78.16000366210938,78.16000366210938
25.4,right,3,995,0.0,77.1510009765625,77.1510009765625
25.4,right,4,995,0.0,79.00399780273438,79.00399780273438
25.4,right,5,995,0.0,78.20800018310547,78.20800018310547
25.4,right,6,995,0.0,78.22899627685547,78.22899627685547
25.4,right,7,995,0.0,75.10700225830078,75.10700225830078
30.4,right,0,1197,0.0,75.23100280761719,75.23100280761719
30.4,right,1,1197,0.0,82.04100036621094,82.04100036621094
30.4,right,2,1196,0.0,83.03800201416016,83.03800201416016
30.4,right,3,1196,0.0,81.07499694824219,81.07499694824219
30.4,right,4,1196,0.0,82.24500274658203,82.24500274658203
