t_s,side,cam,frames,silent_s,temp_c,temp_max_c
141.6,right,3,5648,0.0,103.03800201416016,103.03800201416016
141.6,right,4,5648,0.0,107.20600128173828,107.20600128173828
141.6,right,5,4820,20.7,115.15699768066406,115.15699768066406
141.6,right,6,5086,14.0,116.11799621582031,116.11799621582031
141.6,right,7,5648,0.0,108.03700256347656,108.03700256347656
146.7,right,0,5851,0.0,104.18599700927734,104.18599700927734
146.7,right,1,4338,37.8,113.24299621582031,113.24299621582031
146.7,right,2,5224,15.7,116.0260009765625,116.0260009765625
146.7,right,3,5851,0.0,103.21199798583984,103.21199798583984
146.7,right,4,5850,0.0,108.14399719238281,108.14399719238281
146.7,right,5,4820,25.8,115.15699768066406,115.15699768066406
146.7,right,6,5086,19.1,116.11799621582031,116.11799621582031
146.7,right,7,5850,0.0,108.23100280761719,108.23100280761719
151.8,right,0,6056,0.0,105.08499908447266,105.08499908447266
151.8,right,1,4338,42.9,113.24299621582031,113.24299621582031
151.8,right,2,5224,20.8,116.0260009765625,116.0260009765625
151.8,right,3,6056,0.0,104.12999725341797,104.12999725341797
151.8,right,4,6055,0.0,109.06199645996094,109.06199645996094
151.8,right,5,4820,30.9,115.15699768066406,115.15699768066406
151.8,right,6,5086,24.2,116.11799621582031,116.11799621582031
151.8,right,7,6055,0.0,109.1500015258789,109.1500015258789
156.8,right,0,6256,0.0,105.22000122070312,105.22000122070312
156.8,right,1,4338,48.0,113.24299621582031,113.24299621582031
156.8,right,2,5224,25.8,116.0260009765625,116.0260009765625
156.8,right,3,6256,0.0,105.01000213623047,105.01000213623047
156.8,right,4,6255,0.0,109.21700286865234,109.21700286865234
156.8,right,5,4820,35.9,115.15699768066406,115.15699768066406
156.8,right,6,5086,29.2,116.11799621582031,116.11799621582031
156.8,right,7,6255,0.0,110.08799743652344,110.08799743652344
161.8,right,0,6458,0.0,106.0999984741211,106.0999984741211
161.8,right,1,4338,53.0,113.24299621582031,113.24299621582031
161.8,right,2,5224,30.8,116.0260009765625,116.0260009765625
161.8,right,3,6458,0.0,105.1449966430664,105.1449966430664
161.8,right,4,6458,0.0,110.11599731445312,110.11599731445312
161.8,right,5,4820,41.0,115.15699768066406,115.15699768066406
161.8,right,6,5086,34.3,116.11799621582031,116.11799621582031
161.8,right,7,6458,0.0,110.2239990234375,110.2239990234375
166.9,right,0,6658,0.1,106.21600341796875,106.21600341796875
166.9,right,1,4338,58.1,113.24299621582031,113.24299621582031
166.9,right,2,5224,35.9,116.0260009765625,116.0260009765625
166.9,right,3,6658,0.1,106.00499725341797,106.00499725341797
166.9,right,4,6658,0.1,110.25199890136719,110.25199890136719
166.9,right,5,4820,46.0,115.15699768066406,115.15699768066406
166.9,right,6,5086,39.3,116.11799621582031,116.11799621582031
166.9,right,7,6658,0.1,111.1240005493164,111.1240005493164
171.9,right,0,6861,0.0,107.05699920654297,107.05699920654297
171.9,right,1,4338,63.1,113.24299621582031,113.24299621582031
171.9,right,2,5224,40.9,116.0260009765625,116.0260009765625
171.9,right,3,6861,0.0,106.12100219726562,106.12100219726562
171.9,right,4,6860,0.0,111.13200378417969,111.13200378417969
171.9,right,5,4820,51.0,115.15699768066406,115.15699768066406
171.9,right,6,5086,44.4,116.11799621582031,116.11799621582031
171.9,right,7,6860,0.0,111.24099731445312,111.24099731445312
177.0,right,0,7063,0.1,107.1729965209961,107.1729965209961
177.0,right,1,4338,68.2,113.24299621582031,113.24299621582031
177.0,right,2,5224,46.0,116.0260009765625,116.0260009765625
177.0,right,3,7063,0.1,106.23799896240234,106.23799896240234
177.0,right,4,7063,0.1,111.24800109863281,111.24800109863281
177.0,right,5,4820,56.1,115.15699768066406,115.15699768066406
177.0,right,6,5086,49.4,116.11799621582031,116.11799621582031
177.0,right,7,7063,0.1,112.12100219726562,112.12100219726562
182.1,right,0,7266,0.0,108.03299713134766,108.03299713134766
182.1,right,1,4338,73.2,113.24299621582031,113.24299621582031
182.1,right,2,5224,51.0,116.0260009765625,116.0260009765625
182.1,right,3,7266,0.0,107.05899810791016,107.05899810791016
182.1,right,4,7265,0.0,112.10900115966797,112.10900115966797
182.1,right,5,4820,61.2,115.15699768066406,115.15699768066406
182.1,right,6,5086,54.5,116.11799621582031,116.11799621582031
182.1,right,7,7265,0.0,113.0009994506836,113.0009994506836
187.1,right,0,7468,0.0,108.12999725341797,108.12999725341797
187.1,right,1,4338,78.3,113.24299621582031,113.24299621582031
187.1,right,2,5224,56.1,116.0260009765625,116.0260009765625
187.1,right,3,7468,0.0,107.17500305175781,107.17500305175781
187.1,right,4,7468,0.0,112.2249984741211,112.2249984741211
187.1,right,5,4820,66.2,115.15699768066406,115.15699768066406
187.1,right,6,5086,59.5,116.11799621582031,116.11799621582031
187.1,right,7,7468,0.0,113.11699676513672,113.11699676513672
192.2,right,0,7671,0.0,108.22699737548828,108.22699737548828
192.2,right,1,4338,83.3,113.24299621582031,113.24299621582031
192.2,right,2,5224,61.2,116.0260009765625,116.0260009765625
192.2,right,3,7671,0.0,108.01599884033203,108.01599884033203
192.2,right,4,7670,0.0,113.08499908447266,113.08499908447266
192.2,right,5,4820,71.3,115.15699768066406,115.15699768066406
192.2,right,6,5086,64.6,116.11799621582031,116.11799621582031
192.2,right,7,7670,0.0,113.21499633789062,113.21499633789062
197.2,right,0,7873,0.0,109.06800079345703,109.06800079345703
197.2,right,1,4338,88.4,113.24299621582031,113.24299621582031
197.2,right,2,5224,66.2,116.0260009765625,116.0260009765625
197.2,right,3,7873,0.0,108.09300231933594,108.09300231933594
197.2,right,4,7873,0.0,113.2020034790039,113.2020034790039
197.2,right,5,4820,76.3,115.15699768066406,115.15699768066406
197.2,right,6,5086,69.7,116.11799621582031,116.11799621582031
197.2,right,7,7873,0.0,114.07499694824219,114.07499694824219
202.3,right,0,8076,0.0,109.1449966430664,109.1449966430664
202.3,right,1,4338,93.4,113.24299621582031,113.24299621582031
202.3,right,2,5224,71.3,116.0260009765625,116.0260009765625
202.3,right,3,8076,0.0,108.1709976196289,108.1709976196289
202.3,right,4,8075,0.0,114.04299926757812,114.04299926757812
202.3,right,5,4820,81.4,115.15699768066406,115.15699768066406
202.3,right,6,5086,74.7,116.11799621582031,116.11799621582031
202.3,right,7,8075,0.0,114.1719970703125,114.1719970703125
207.3,right,0,8278,0.0,109.24199676513672,109.24199676513672
207.3,right,1,4338,98.5,113.24299621582031,113.24299621582031
207.3,right,2,5224,76.3,116.0260009765625,116.0260009765625
207.3,right,3,8278,0.0,108.24800109863281,108.24800109863281
207.3,right,4,8278,0.0,114.13999938964844,114.13999938964844
207.3,right,5,4820,86.4,115.15699768066406,115.15699768066406
207.3,right,6,5086,79.8,116.11799621582031,116.11799621582031
207.3,right,7,8278,0.0,115.01399993896484,115.01399993896484
212.4,right,0,8481,0.0,110.06300354003906,110.06300354003906
212.4,right,1,4338,103.6,113.24299621582031,113.24299621582031
212.4,right,2,5224,81.4,116.0260009765625,116.0260009765625
212.4,right,3,8481,0.0,109.06999969482422,109.06999969482422
212.4,right,4,8480,0.0,114.23699951171875,114.23699951171875
212.4,right,5,4820,91.5,115.15699768066406,115.15699768066406
212.4,right,6,5086,84.8,116.11799621582031,116.11799621582031
212.4,right,7,8480,0.0,115.12999725341797,115.12999725341797
217.6,right,0,8684,0.1,110.16000366210938,110.16000366210938
217.6,right,1,4338,108.7,113.24299621582031,113.24299621582031
217.6,right,2,5224,86.5,116.0260009765625,116.0260009765625
217.6,right,3,8684,0.1,109.14700317382812,109.14700317382812
217.6,right,4,8480,5.2,114.23699951171875,114.23699951171875
217.6,right,5,4820,96.7,115.15699768066406,115.15699768066406
217.6,right,6,5086,90.0,116.11799621582031,116.11799621582031
217.6,right,7,8684,0.1,115.22699737548828,115.22699737548828
222.7,right,0,8891,0.0,110.23799896240234,110.23799896240234
222.7,right,1,4338,113.8,113.24299621582031,113.24299621582031
222.7,right,2,5224,91.7,116.0260009765625,116.0260009765625
222.7,right,3,8891,0.0,109.2249984741211,109.2249984741211
222.7,right,4,8480,10.3,114.23699951171875,114.23699951171875
222.7,right,5,4820,101.8,115.15699768066406,115.15699768066406
222.7,right,6,5086,95.1,116.11799621582031,116.11799621582031
222.7,right,7,8890,0.0,116.06900024414062,116.06900024414062
227.7,right,0,9090,0.1,111.05899810791016,111.05899810791016
227.7,right,1,4338,118.9,113.24299621582031,113.24299621582031
227.7,right,2,5224,96.7,116.0260009765625,116.0260009765625
227.7,right,3,9090,0.1,110.0459976196289,110.0459976196289
227.7,right,4,8480,15.3,114.23699951171875,114.23699951171875
227.7,right,5,4820,106.8,115.15699768066406,115.15699768066406
227.7,right,6,5086,100.2,116.11799621582031,116.11799621582031
227.7,right,7,8932,4.0,116.08799743652344,116.08799743652344
232.8,right,0,9295,0.1,111.13700103759766,111.13700103759766
232.8,right,1,4338,124.0,113.24299621582031,113.24299621582031
232.8,right,2,5224,101.8,116.0260009765625,116.0260009765625
232.8,right,3,9295,0.1,110.12300109863281,110.12300109863281
232.8,right,4,8480,20.4,114.23699951171875,114.23699951171875
232.8,right,5,4820,111.9,115.15699768066406,115.15699768066406
232.8,right,6,5086,105.2,116.11799621582031,116.11799621582031
232.8,right,7,8932,9.1,116.08799743652344,116.08799743652344
237.8,right,0,9495,0.1,111.21399688720703,111.21399688720703
237.8,right,1,4338,129.0,113.24299621582031,113.24299621582031
237.8,right,2,5224,106.8,116.0260009765625,116.0260009765625
237.8,right,3,9495,0.1,110.18099975585938,110.18099975585938
237.8,right,4,8480,25.5,114.23699951171875,114.23699951171875
237.8,right,5,4820,116.9,115.15699768066406,115.15699768066406
237.8,right,6,5086,110.3,116.11799621582031,116.11799621582031
237.8,right,7,8932,14.1,116.08799743652344,116.08799743652344
242.9,right,0,9700,0.1,112.03600311279297,112.03600311279297
242.9,right,1,4338,134.1,113.24299621582031,113.24299621582031
242.9,right,2,5224,111.9,116.0260009765625,116.0260009765625
242.9,right,3,9700,0.1,110.23999786376953,110.23999786376953
242.9,right,4,8480,30.6,114.23699951171875,114.23699951171875
242.9,right,5,4820,122.0,115.15699768066406,115.15699768066406
242.9,right,6,5086,115.4,116.11799621582031,116.11799621582031
242.9,right,7,8932,19.2,116.08799743652344,116.08799743652344
248.0,right,0,9905,0.0,112.0739974975586,112.09400177001953
248.0,right,1,4338,139.2,113.24299621582031,113.24299621582031
248.0,right,2,5224,117.0,116.0260009765625,116.0260009765625
248.0,right,3,9905,0.0,111.06099700927734,111.06099700927734
248.0,right,4,8480,35.6,114.23699951171875,114.23699951171875
248.0,right,5,4820,127.1,115.15699768066406,115.15699768066406
248.0,right,6,5086,120.4,116.11799621582031,116.11799621582031
248.0,right,7,8932,24.3,116.08799743652344,116.08799743652344
253.1,right,0,10105,0.1,112.1709976196289,112.1709976196289
253.1,right,1,4338,144.2,113.24299621582031,113.24299621582031
253.1,right,2,5224,122.0,116.0260009765625,116.0260009765625
253.1,right,3,10105,0.1,111.11900329589844,111.11900329589844
253.1,right,4,8480,40.7,114.23699951171875,114.23699951171875
253.1,right,5,4820,132.2,115.15699768066406,115.15699768066406
253.1,right,6,5086,125.5,116.11799621582031,116.11799621582031
253.1,right,7,8932,29.3,116.08799743652344,116.08799743652344
258.1,right,0,10310,0.0,112.22899627685547,112.22899627685547
258.1,right,1,4338,149.3,113.24299621582031,113.24299621582031
258.1,right,2,5224,127.1,116.0260009765625,116.0260009765625
258.1,right,3,10310,0.0,111.177001953125,111.177001953125
258.1,right,4,8480,45.7,114.23699951171875,114.23699951171875
258.1,right,5,4820,137.2,115.15699768066406,115.15699768066406
258.1,right,6,5086,130.6,116.11799621582031,116.11799621582031
258.1,right,7,8932,34.4,116.08799743652344,116.08799743652344
263.3,right,0,10515,0.0,113.03099822998047,113.03099822998047
263.3,right,1,4338,154.4,113.24299621582031,113.24299621582031
263.3,right,2,5224,132.2,116.0260009765625,116.0260009765625
263.3,right,3,10515,0.0,111.23500061035156,111.23500061035156
263.3,right,4,8480,50.9,114.23699951171875,114.23699951171875
263.3,right,5,4820,142.4,115.15699768066406,115.15699768066406
263.3,right,6,5086,135.7,116.11799621582031,116.11799621582031
263.3,right,7,8932,39.5,116.08799743652344,116.08799743652344
268.3,right,0,10715,0.1,113.08899688720703,113.08899688720703
268.3,right,1,4338,159.5,113.24299621582031,113.24299621582031
268.3,right,2,5224,137.3,116.0260009765625,116.0260009765625
268.3,right,3,10715,0.1,112.03700256347656,112.03700256347656
268.3,right,4,8480,55.9,114.23699951171875,114.23699951171875
268.3,right,5,4820,147.4,115.15699768066406,115.15699768066406
268.3,right,6,5086,140.7,116.11799621582031,116.11799621582031
268.3,right,7,8932,44.6,116.08799743652344,116.08799743652344
273.4,right,0,10920,0.0,113.12799835205078,113.12799835205078
273.4,right,1,4338,164.6,113.24299621582031,113.24299621582031
273.4,right,2,5224,142.4,116.0260009765625,116.0260009765625
273.4,right,3,10920,0.0,112.09500122070312,112.09500122070312
273.4,right,4,8480,61.0,114.23699951171875,114.23699951171875
273.4,right,5,4820,152.5,115.15699768066406,115.15699768066406
273.4,right,6,5086,145.8,116.11799621582031,116.11799621582031
273.4,right,7,8932,49.6,116.08799743652344,116.08799743652344
278.5,right,0,11120,0.1,113.18599700927734,113.18599700927734
278.5,right,1,4338,169.6,113.24299621582031,113.24299621582031
278.5,right,2,5224,147.4,116.0260009765625,116.0260009765625
278.5,right,3,11120,0.1,112.15299987792969,112.15299987792969
278.5,right,4,8480,66.1,114.23699951171875,114.23699951171875
278.5,right,5,4820,157.6,115.15699768066406,115.15699768066406
278.5,right,6,5086,150.9,116.11799621582031,116.11799621582031
278.5,right,7,8932,54.7,116.08799743652344,116.08799743652344
283.5,right,0,11325,0.1,113.24400329589844,113.24400329589844
283.5,right,1,4338,174.7,113.24299621582031,113.24299621582031
283.5,right,2,5224,152.5,116.0260009765625,116.0260009765625
283.5,right,3,11325,0.1,112.21099853515625,112.21099853515625
283.5,right,4,8480,71.2,114.23699951171875,114.23699951171875
283.5,right,5,4820,162.6,115.15699768066406,115.15699768066406
283.5,right,6,5086,156.0,116.11799621582031,116.11799621582031
283.5,right,7,8932,59.8,116.08799743652344,116.08799743652344
288.6,right,0,11525,0.1,114.0459976196289,114.0459976196289
288.6,right,1,4338,179.8,113.24299621582031,113.24299621582031
288.6,right,2,5224,157.6,116.0260009765625,116.0260009765625
