t_s,side,cam,frames,silent_s,temp_c,temp_max_c
5.0,right,0,182,0.0,43.07500076293945,43.07500076293945
5.0,right,1,182,0.0,46.150001525878906,46.150001525878906
5.0,right,2,181,0.0,49.13199996948242,49.13199996948242
5.0,right,3,181,0.0,51.012001037597656,51.012001037597656
5.0,right,4,181,0.0,48.14400100708008,48.14400100708008
5.0,right,5,181,0.0,48.10200119018555,48.10200119018555
5.0,right,6,181,0.0,48.18899917602539,48.18899917602539
5.0,right,7,181,0.0,47.005001068115234,47.005001068115234
10.1,right,0,384,0.0,52.0369987487793,52.0369987487793
10.1,right,1,384,0.0,55.22999954223633,55.22999954223633
10.1,right,2,384,0.0,58.125,58.125
10.1,right,3,384,0.0,59.09400177001953,59.09400177001953
10.1,right,4,384,0.0,58.16299819946289,58.16299819946289
10.1,right,5,384,0.0,58.17599868774414,58.17599868774414
10.1,right,6,383,0.0,58.24100112915039,58.24100112915039
10.1,right,7,383,0.0,55.21200180053711,55.21200180053711
15.1,right,0,587,0.0,60.178001403808594,60.178001403808594
15.1,right,1,587,0.0,64.19300079345703,64.19300079345703
15.1,right,2,586,0.0,65.14800262451172,65.14800262451172
15.1,right,3,586,0.0,65.22200012207031,65.22200012207031
15.1,right,4,586,0.0,65.13600158691406,65.13600158691406
15.1,right,5,586,0.0,65.19100189208984,65.19100189208984
15.1,right,6,586,0.0,65.22899627685547,65.22899627685547
15.1,right,7,586,0.0,63.145999908447266,63.145999908447266
20.2,right,0,789,0.0,66.01699829101562,66.01699829101562
20.2,right,1,789,0.0,70.22599792480469,70.22599792480469
20.2,right,2,789,0.0,72.0739974975586,72.0739974975586
20.2,right,3,789,0.0,71.19599914550781,71.19599914550781
20.2,right,4,789,0.0,71.03500366210938,71.03500366210938
20.2,right,5,789,0.0,71.17400360107422,71.17400360107422
20.2,right,6,788,0.0,72.02400207519531,72.02400207519531
20.2,right,7,788,0.0,69.10700225830078,69.10700225830078
25.2,right,0,990,0.0,71.072998046875,71.072998046875
25.2,right,1,990,0.0,76.0270004272461,76.0270004272461
25.2,right,2,990,0.0,77.06800079345703,77.06800079345703
25.2,right,3,990,0.0,75.21800231933594,75.21800231933594
25.2,right,4,990,0.0,76.03500366210938,76.03500366210938
25.2,right,5,990,0.0,77.0989990234375,77.0989990234375
25.2,right,6,990,0.0,77.1760025024414,77.1760025024414
25.2,right,7,990,0.0,73.2490005493164,73.2490005493164
30.3,right,0,1192,0.0,75.15299987792969,75.15299987792969
30.3,right,1,1192,0.0,80.24299621582031,80.24299621582031
30.3,right,2,1191,0.0,81.18299865722656,81.18299865722656
30.3,right,3,1191,0.0,79.14199829101562,79.14199829101562
30.3,right,4,1191,0.0,80.0,80.0
30.3,right,5,1191,0.0,81.20899963378906,81.20899963378906
30.3,right,6,1191,0.0,82.07599639892578,82.07599639892578
30.3,right,7,1191,0.0,78.11599731445312,78.11599731445312
35.3,right,0,1395,0.0,79.0979995727539,79.0979995727539
35.3,right,1,1395,0.0,86.0250015258789,86.0250015258789
35.3,right,2,1395,0.0,86.04199981689453,86.04199981689453
35.3,right,3,1395,0.0,83.06700134277344,83.06700134277344
35.3,right,4,1395,0.0,83.16300201416016,83.16300201416016
35.3,right,5,1395,0.0,85.2229995727539,85.2229995727539
35.3,right,6,1395,0.0,85.23699951171875,85.23699951171875
35.3,right,7,1395,0.0,82.0250015258789,82.0250015258789
40.4,right,0,1598,0.0,82.1240005493164,82.1240005493164
40.4,right,1,1598,0.0,89.22599792480469,89.22599792480469
40.4,right,2,1598,0.0,89.20099639892578,89.20099639892578
40.4,right,3,1598,0.0,85.25199890136719,85.25199890136719
40.4,right,4,1597,0.0,87.0510025024414,87.0510025024414
40.4,right,5,1597,0.0,89.1989974975586,89.1989974975586
40.4,right,6,1597,0.0,89.16100311279297,89.16100311279297
40.4,right,7,1597,0.0,85.05400085449219,85.05400085449219
45.5,right,0,1800,0.1,85.18800354003906,85.18800354003906
45.5,right,1,1800,0.1,93.01499938964844,93.01499938964844
45.5,right,2,1800,0.1,92.20500183105469,92.20500183105469
45.5,right,3,1800,0.1,88.12200164794922,88.12200164794922
45.5,right,4,1800,0.1,90.0199966430664,90.0199966430664
45.5,right,5,1800,0.1,92.23899841308594,92.23899841308594
45.5,right,6,1800,0.1,93.0270004272461,93.0270004272461
45.5,right,7,1800,0.1,88.08300018310547,88.08300018310547
50.6,right,0,2005,0.0,88.0790023803711,88.0790023803711
50.6,right,1,2005,0.0,96.25499725341797,96.25499725341797
