t_s,side,cam,frames,silent_s,temp_c,temp_max_c
5.0,right,0,185,0.0,42.060001373291016,114.23999786376953
5.0,right,3,185,0.0,49.0989990234375,112.03700256347656
10.0,right,0,385,0.0,51.11899948120117,114.23999786376953
10.0,right,3,385,0.0,56.242000579833984,112.03700256347656
15.1,right,0,585,0.1,57.209999084472656,114.23999786376953
15.1,right,3,585,0.1,63.19200134277344,112.03700256347656
20.1,right,0,790,0.0,62.24700164794922,114.23999786376953
20.1,right,3,790,0.0,68.01599884033203,112.03700256347656
25.2,right,0,990,0.1,67.0510025024414,114.23999786376953
25.2,right,3,990,0.1,71.21600341796875,112.03700256347656
30.3,right,0,1195,0.1,71.09300231933594,114.23999786376953
30.3,right,3,1195,0.1,74.2030029296875,112.03700256347656
35.4,right,0,1400,0.0,74.02200317382812,114.23999786376953
35.4,right,3,1400,0.0,77.24800109863281,112.03700256347656
40.5,right,0,1600,0.1,76.11000061035156,114.23999786376953
40.5,right,3,1600,0.1,80.04100036621094,112.03700256347656
45.5,right,0,1800,0.1,79.05899810791016,114.23999786376953
45.5,right,3,1800,0.1,82.03199768066406,112.03700256347656
50.6,right,0,2005,0.1,81.01200103759766,114.23999786376953
50.6,right,3,2005,0.1,84.00399780273438,112.03700256347656
55.7,right,0,2210,0.1,83.00299835205078,114.23999786376953
55.7,right,3,2210,0.1,85.17400360107422,112.03700256347656
60.8,right,0,2415,0.0,84.11499786376953,114.23999786376953
60.8,right,3,2415,0.0,87.08799743652344,112.03700256347656
65.8,right,0,2615,0.1,85.22699737548828,114.23999786376953
65.8,right,3,2615,0.1,88.10299682617188,112.03700256347656
70.9,right,0,2820,0.0,87.06400299072266,114.23999786376953
70.9,right,3,2820,0.0,89.0989990234375,112.03700256347656
76.0,right,0,3020,0.1,88.0790023803711,114.23999786376953
76.0,right,3,3020,0.1,90.13300323486328,112.03700256347656
81.0,right,0,3225,0.0,89.11299896240234,114.23999786376953
81.0,right,3,3225,0.0,91.12899780273438,112.03700256347656
86.1,right,0,3425,0.1,90.08999633789062,114.23999786376953
86.1,right,3,3425,0.1,92.0469970703125,112.03700256347656
91.1,right,0,3630,0.0,91.08599853515625,114.23999786376953
91.1,right,3,3630,0.0,92.22100067138672,112.03700256347656
