scan,side,cam,frozen_temp,temp_glitches,stale_start_frames,T_start,T_end,tau_T_s,T_inf,rmse_T,tau2_fast_s,tau2_slow_s,rmse_T2,mean_light,mean_dark,tau_mean_s,mean0,mean_inf,tau_std_s,flicker_rms,flicker_pct
2,left,3,False,0,30,50.72265625,116.25390625,115.82616467402582,113.62856134680607,2.396886589587657,22.217054076787313,261.27756730823853,0.20213939460543934,130.61143627445193,130.608752275,637.7641018728028,130.36924979413627,131.06014994523832,663.6962314815937,0.018967996842617883,0.01452246249153918
2,left,4,False,0,35,51.52734375,113.37109375,99.11075655768076,112.45965497554849,1.3813024746673026,20.774303618535182,146.7440656000159,0.6015486148173065,130.916948784351,130.91655845679014,163.95541914989326,130.59541683835485,130.96818898077214,215.33315441138797,0.018681857237544057,0.014270006604200029
2,left,5,False,0,40,51.77734375,114.9375,68.41024205398053,112.7936131741003,1.8091180336323704,22.217054076787313,215.5699718114512,0.2447649166368101,150.4509498592947,150.42077378947366,200.1846974242237,149.7974152958891,151.19968688051674,2998.7468488232166,0.029009614118380104,0.01928177531980395
2,left,6,False,0,5,49.8515625,113.7109375,63.92296713824889,111.95489007419899,1.5576428615971822,52.92642460063557,3058.5859742543107,1.2308232783533404,299.97937899625816,299.95721056790126,80.32517369128583,295.3588263384093,300.30664401907137,138.6391980939573,0.15503919244012995,0.05168328335064119
2,left,7,False,0,10,48.3046875,103.609375,114.16816923946266,102.0317236884491,1.7241719905906472,22.217054076787313,230.54104768130028,0.4415509906656716,721.8756380892823,721.8385098271605,138.22730174284266,712.9224634420747,723.0263911645764,291.3727799740868,0.5390425134980512,0.07467248997692064
2,right,0,False,0,4,39.1328125,84.98046875,83.46060061197166,82.9129225533846,1.8437697015838348,23.760001823141536,387.34323488967584,0.24723926588866543,997.8651305546399,997.8544992098766,99.40828330656137,995.5574777506768,998.0744903545005,98.2647238200171,0.09378507083688101,0.009398571807469891
2,right,1,False,0,9,38.44921875,95.2421875,90.88274611943771,92.90629361242898,2.0300534391141682,27.142071727047888,338.6694170345718,0.31272080477573305,406.5190793416853,406.474836654321,258.5366437677582,401.39183363580185,407.90918028583536,339.19882277970277,0.19508645947011785,0.04798949652893039
2,right,2,False,0,13,40.23046875,104.62109375,114.67480756171145,101.99833731856867,2.3752376999668767,31.00555560221785,383.8219800528376,0.3516266782470822,160.92614338673584,160.92133140740742,243.09659781853225,159.9836978274677,161.1626677251154,538.1363895994332,0.03091758651823247,0.01921228326707096
2,right,3,False,0,17,42.87890625,112.546875,157.13640400806966,109.68658352336122,2.6919409588912253,31.00555560221785,410.4779560016246,0.35675823455356626,131.15462219676655,131.15161155555555,459.12312317862234,130.94634659248763,131.26884102866,648.0482223129827,0.018810839654436477,0.014342490824467667
2,right,4,False,0,21,40.99609375,97.953125,127.38370925689381,95.47978413689148,2.303421467125367,29.027056039454493,469.47214992353634,0.3741060074461548,131.09590112044842,131.09575074074073,313.3516065145302,131.01453314248405,131.1238702705391,598.8728869853072,0.018602227950583722,0.014189786096738715
2,right,5,False,0,25,38.41796875,91.359375,98.99711145217063,89.36608823619065,1.9938273715054933,25.37949617194652,338.6694170345721,0.28213850782209116,157.48587513770315,157.49971162962962,1171.9281950886975,154.06763907146308,163.1955515647384,778.7441069834995,0.028899657498402533,0.01835063460334657
2,right,6,False,0,29,36.4609375,78.26171875,77.13549545717902,76.55678719955199,1.611998032433877,22.217054076787313,383.8219800528376,0.2455636543817525,389.4769295434715,389.497656691358,2998.7468488232166,383.9753879182159,415.23718334708684,2998.7468488232166,0.18433885648582446,0.047329852554270344
2,right,7,False,0,33,35.47265625,69.046875,87.68881523494183,67.66223938157057,1.412973190982423,18.185696980492715,410.4779560016246,0.17480531896061258,986.348713134817,986.3667879506173,2998.7468488232166,985.4427453911093,990.6019707557524,2998.7468488232166,0.13767891918096295,0.013958442622527616
3,left,0,False,0,30,42.73046875,82.08203125,211.5199645260409,82.04639278207007,1.0553104266873166,10.653612881437324,261.27756730823853,0.22079766132987208,778.6308052370658,778.851645654321,2998.7468488232166,698.210304010877,1155.4241788305258,2998.7468488232166,0.5459118486545079,0.07011177119922668
3,left,1,False,0,35,43.8671875,96.1875,183.1222158581076,95.93061014185842,1.5431271752180333,14.903796070773426,246.55184680581868,0.2785239669044461,287.16910288464186,287.1591668148148,1317.7917967815795,283.3959395834334,294.37029602645055,740.5018348339697,0.1452442763580074,0.05057796082482913
3,left,2,False,0,40,44.94921875,106.92578125,134.43892713175347,108.27338130152091,2.2166782154648885,13.935960347077238,167.83423070223836,1.603743963073571,148.4515467598429,148.44424837037036,207.64910177758287,147.4269001085678,148.6649062708945,247.13978615476742,0.02805847384374058,0.018900762205685945
3,left,3,False,0,5,43.55859375,116.25390625,166.29214377988086,114.08085197707447,2.7619374899698093,23.760001823141536,362.1896016624053,0.21946968265742745,130.57953229453105,130.57817477551018,1244.5783023417234,130.32271082093501,131.38882516122905,2573.1535437037646,0.018905493684684842,0.014478144738673294
3,left,4,False,0,10,44.125,113.14453125,141.05048133290865,112.42568592883357,1.7284245688152513,18.185696980492715,190.2104633858983,0.6226384379413077,130.90201892286484,130.9011728271605,246.36760589400507,130.54881185225292,130.99266523678634,321.27008278157683,0.017823542702557753,0.013615941793121183
3,left,5,False,0,15,44.71875,115.01171875,93.84332685320962,112.27721094849942,2.435713762689144,25.37949617194652,358.89701314702955,0.27477726737936187,150.21996624971135,150.20418018518515,389.23021333064,149.48028624761756,151.4845526046885,2998.7468488232166,0.028999965605956874,0.019305000746538643
3,left,6,False,0,20,44.8515625,113.33203125,90.01886030380493,111.66927749701426,1.847273582989492,14.867911173922625,121.07282845133746,1.3483822580414735,299.06487507980876,299.0342826666666,168.65445128861833,293.24447012181827,300.01374166077557,204.84937060498416,0.15491423154555864,0.05179954065291622
3,left,7,False,0,25,43.6796875,103.3046875,157.94616545968123,101.93855070966846,1.8747892517853486,19.448671813922548,246.55184680581868,0.3974057258229937,718.8732373862606,718.8155043086421,251.55686683526736,705.2196032278168,722.4444344783051,399.42270157330404,0.5392042521085367,0.07500686130269929
3,right,0,False,0,4,36.7109375,84.67578125,108.96621461372251,82.7722177448039,1.9952793811773868,23.760001823141536,383.8219800528376,0.23270263063015448,997.155746437022,997.1332245802471,201.37657451171972,993.975635726317,997.7955425020444,199.53127227326027,0.09671459305325415,0.009699045851044736
3,right,1,False,0,9,35.57421875,94.7109375,106.78646286348742,92.60558681383765,2.1793759567331175,27.142071727047888,338.6694170345718,0.32315216837924315,404.3929397131723,404.34174795061733,249.53527266714974,396.3294538846232,406.48894478849843,280.36479967941114,0.1950034829759271,0.048221287719374895
3,right,2,False,0,13,36.59375,104.2421875,133.84094490565514,101.59610411275749,2.524684634096789,31.00555560221785,383.8219800528376,0.3648716630401638,160.65749859607592,160.64666250617285,279.99208295941395,159.37443230821995,161.04131331324234,619.6580536955842,0.030606650577787303,0.01905086961097182
3,right,3,False,0,17,38.42578125,112.09375,180.44324592455007,109.23826893375151,2.8258077406824245,31.00555560221785,434.99443693979117,0.3550813736991524,131.12182475644613,131.11958716049386,461.6401159121242,130.88445150713335,131.25289832449306,872.1345533639351,0.018792047227052106,0.014331746268752457
3,right,4,False,0,21,37.3046875,97.5,157.5954701405977,95.18930017093949,2.3994969684281524,27.142071727047888,410.4779560016246,0.34101304003867405,131.07746015297337,131.07804860493826,298.3151503923775,130.9555272419564,131.11694928671793,741.796358350614,0.018559628870479513,0.014159283258021309
3,right,5,False,0,25,35.75,91.0546875,118.25553847921677,89.13968230560029,2.1300721068105957,23.760001823141536,338.6694170345721,0.25941488483915914,157.25638535632498,157.27243886419754,1053.0413634708416,153.3838254171483,162.98932356073442,893.5630708470227,0.029001387259378005,0.018442104715598148
3,right,6,False,0,29,34.484375,78.03125,98.62934816542969,76.3753644850195,1.7179638569385975,20.774303618535182,338.6694170345721,0.23658455737761921,387.2456105908312,387.2528475555556,2998.7468488232166,382.54620189846037,409.267242935353,2998.7468488232166,0.18402736887116047,0.04752213164931293
3,right,7,False,0,33,33.80859375,68.89453125,119.5819348268673,67.62416319546658,1.4831105281881964,18.185696980492715,383.8219800528376,0.18133022491962866,985.0861535393246,985.0926350864198,1125.1568935333225,983.2636430634324,987.9985471486915,1115.6415441894674,0.1421466911833555,0.014429874044278807
4,left,0,False,0,40,40.15234375,81.85546875,249.2647216252131,82.09870674616158,1.0899606388142449,10.66646180798145,298.82857156525324,0.22026861550409044,768.2788772337477,768.4342386296296,2998.7468488232166,706.4379516095732,1057.8761879939523,2998.7468488232166,0.5426497596761471,0.07063187284674582
4,left,1,False,0,5,39.2421875,95.8828125,218.26806116073635,95.88087934226435,1.7206766111409184,14.885842809008707,298.82857156525324,0.3027891711428895,287.2440094173858,287.19384429629633,795.0852689269411,283.29225685569605,291.4515571919179,739.5129068657257,0.14268064621066073,0.04967227915390071
4,left,2,False,0,10,39.98046875,106.77734375,168.97956372895197,108.5417817947031,2.445651670296746,15.900469764251987,215.5699718114512,1.6053629286986442,148.4701124331209,148.45930508641976,249.70248240675832,147.4174577760568,148.74352014356913,346.29442167413254,0.027742185588101015,0.01868536713111039
4,left,3,False,0,15,40.46484375,116.17578125,207.4827109785402,114.48377389662636,2.8917822811304434,23.760001823141536,438.9851574943069,0.2628060974049072,130.5765515364599,130.57142769090908,2246.9818201315666,130.32337040229575,131.87690785422907,2998.7468488232166,0.01897921546857228,0.014534933910605579
4,left,4,False,0,20,40.8046875,112.84375,171.57848888698862,112.19057324217303,1.9419207064419755,19.448671813922548,230.54104768130028,0.6969732160598627,130.88658942513845,130.88395197530863,315.2396334758362,130.54435722853654,131.00427938678976,432.40855304787794,0.018318185214943494,0.013995463779290174
4,left,5,False,0,25,41.33984375,115.01171875,116.41108292206283,112.01365351827549,2.751417347029857,27.142071727047888,465.20427861516106,0.31503098547487124,150.2629378853122,150.25006778125,480.24936735326946,149.48146521054693,151.6535895846962,2998.7468488232166,0.028701359337562984,0.019100757473189577
4,left,6,False,0,30,41.66796875,112.7265625,110.79237782830776,111.18089427472269,2.1048572189782533,15.900469764251987,146.7440656000159,1.4456922162483647,299.42919232050986,299.35515632098765,181.31722750676312,293.0120296095768,300.5663267304296,248.5564098017312,0.1525551479524311,0.0509486555970587
4,left,7,False,0,35,40.5703125,102.84765625,189.2989145622119,101.57540134898309,1.9736471683362864,18.185696980492715,279.42298083866564,0.3995223637712449,720.0216405813811,719.8026979506172,246.8053666755503,704.6304035095374,723.9546820456532,479.608430236762,0.5311991252879796,0.07377543886862388
4,right,0,False,0,9,33.4609375,84.22265625,124.11146921701047,82.17886084238746,2.109578841648045,23.760001823141536,410.4779560016246,0.23890634869393063,997.3052484545607,997.2569647530863,180.1731707628755,993.7595914787526,997.9311157713332,179.97774253998438,0.09556593992750136,0.009582416223677935
4,right,1,False,0,13,33.6796875,94.33203125,120.65501201339345,92.036573733441,2.3146198856133497,27.142071727047888,362.1896016624053,0.34226508235059716,404.0119936127205,403.905261308642,213.18380798027357,394.8311650328722,405.9866424244267,227.8583417270153,0.19265476705843154,0.04768540788497169
4,right,2,False,0,17,34.546875,103.5625,147.36330280898628,100.81191865067859,2.6119638247760064,31.00555560221785,410.4779560016246,0.37320576192920585,160.62069225146305,160.60646574074073,264.0171909768286,159.22494192396843,161.00878464656282,691.6124555863795,0.030593518854162886,0.01904705951974517
4,right,3,False,0,21,35.6328125,111.11328125,194.78340369297848,108.26010468105311,2.8962977830409264,31.00555560221785,465.20427861516106,0.36171413207072567,131.0918223061199,131.08827912345677,540.7208826810088,130.85387659318633,131.251432764795,1103.005687177083,0.018835896131120595,0.014368475317351095
4,right,4,False,0,25,34.7421875,96.82421875,175.4761625032172,94.3289937497148,2.417604559059207,25.37949617194652,410.4779560016246,0.32086574213864405,131.0661249586991,131.06643474074076,289.72274405239637,130.94138461854573,131.10487276012825,888.3594912890034,0.018515724703323695,0.014127010094452915
4,right,5,False,0,29,33.91796875,90.75,134.21051824605223,88.59329177902615,2.235243059717036,23.760001823141536,362.1896016624053,0.2559822093318824,157.49708129460328,157.50108190123458,811.2963363355966,153.67035102046057,161.67553975860963,804.4230757517648,0.028834865867096278,0.018308190621742222
4,right,6,False,0,33,33.0390625,77.57421875,115.24124642598879,75.85634279303976,1.7660341797219847,20.774303618535182,338.6694170345721,0.23013405475350576,386.95882530869073,386.87594071604934,185.09411983888404,380.56166605541665,388.1229564257706,187.06602381966047,0.18163449193200845,0.046938971294197045
4,right,7,False,0,4,32.5234375,68.58984375,135.21139821986256,67.13594761396585,1.556711100690983,18.185696980492715,383.8219800528376,0.189508785936239,985.1829503038625,985.1477212592591,284.9861839656203,982.3639344910481,986.0443572997426,282.84825552336594,0.1404040397262528,0.014251570196474432
5,left,0,False,0,15,36.96875,81.78125,272.2129919486874,82.14819145915997,1.2006251545946962,12.184757965130938,338.6694170345718,0.24009038473236957,761.4005848941819,761.7251467407407,2998.7468488232166,717.5394126686423,966.914674751121,2998.7468488232166,0.5496507624583404,0.07218943265386774
5,left,1,False,0,20,37.7265625,95.73046875,245.28540172625839,95.96424333375843,1.7940699011640273,15.919646729877792,338.6694170345721,0.3318308115584614,287.5052810360872,287.4864507654321,468.42774889919497,283.41449969855904,289.80557752281885,639.095072922851,0.143233058541483,0.0498192791538687
5,left,2,False,0,25,38.3984375,106.625,198.39081277037604,108.92496946395595,2.570782357187922,17.004738309664546,261.27756730823853,1.5716551386085837,148.51349100352937,148.5078455185185,273.9782036709446,147.47116596510082,148.81660071788357,458.9250627172958,0.02761732573982232,0.018595836346723547
5,left,3,False,0,30,38.80859375,116.17578125,241.1388720876951,114.98121588260886,2.91014477037385,25.37949617194652,497.5121575446889,0.26911246941759387,130.57915243984036,130.57763748333335,2994.6915664290614,130.33188365563447,132.14960918903853,2998.7468488232166,0.018812715347531195,0.014407135439325567
5,left,4,False,0,35,38.9921875,112.46484375,196.193089164129,112.23996407162315,2.077321369042233,19.425243749395023,261.27756730823853,0.7656840855153911,130.87764101319857,130.87536193827162,352.7839840718172,130.53289884223068,131.01450014427365,544.3247701089088,0.019500865290138454,0.014900073946299091
5,left,5,False,0,40,39.53515625,115.01171875,135.40648269824888,112.04520741767678,2.90799144229301,27.142071727047888,532.0637798981422,0.35999947737208354,150.3381593832422,150.32033894285718,496.6620946191667,149.5306218292259,151.66037018005213,2998.7468488232166,0.028423343444776168,0.018906273404824217
5,left,6,False,0,5,37.87890625,112.42578125,125.44859812390297,110.85500987333478,2.298416218049354,15.919646729877792,167.83423070223836,1.503716869178191,299.9010766344917,299.8608921111111,177.95970421388364,293.4137030091329,301.0266133356893,266.0127543002195,0.15348679676750765,0.051179141632282855
5,left,7,False,0,10,37.00390625,102.46875,209.27659563238785,101.3255519285744,2.082676390311536,19.425243749395023,316.67660669464817,0.3901356184695558,721.7357728455017,721.6169398271604,218.5108126491772,706.1088190839977,725.1891947312981,508.31810166275955,0.535601678127208,0.07421021629779484
5,right,0,False,0,9,32.32421875,83.921875,134.52617156275886,81.64519627816308,2.174634734902631,23.760001823141536,438.9851574943069,0.26458192195400937,997.5449802003552,997.5133433333333,168.02003749654853,993.893560419384,998.1397134771896,169.50560670757721,0.09448554304024324,0.009471807779661823
5,right,1,False,0,13,32.1640625,94.10546875,129.03649148049294,91.51166658828485,2.406127662356629,27.142071727047888,383.8219800528376,0.3146983967560514,404.10029712697445,404.0302781604939,206.2908338910442,394.4229005027978,406.10326118251373,217.23974935406153,0.1926234262158003,0.0476672320177174
5,right,2,False,0,17,32.73046875,103.03125,158.40523159220928,100.15830953634666,2.7072331171066284,31.042950250477208,438.9851574943069,0.39247292927728045,160.60913896999583,160.59810264197532,259.141614288912,159.1585002779294,161.00400778831238,748.5745714822351,0.030413047561442887,0.01893606288937549
5,right,3,False,0,21,33.59765625,110.43359375,205.58599115546895,107.49918143560832,2.9796211067775875,31.00555560221785,465.20427861516106,0.3754683396949725,131.08102163236524,131.08062228395062,645.8946659159624,130.86213484198527,131.26318955740243,1435.640497918278,0.018611089380167138,0.01419815710039589
5,right,4,False,0,25,33.0078125,96.21875,193.64294419009428,93.71706344183009,2.5176291222857707,25.37949617194652,434.99443693979117,0.3497080371791764,131.0698196186586,131.0691961728395,279.38901463828313,130.93356756645244,131.11036255936426,1277.8458855578926,0.018478128366815828,0.014097927669830522
5,right,5,False,0,29,32.39453125,90.3671875,145.7758122722642,88.1094191473709,2.3341405979628296,25.37949617194652,410.4779560016246,0.26987214153842154,157.92878079644797,157.93611297530862,614.4472425905029,154.50534786341387,160.61315933563552,664.8577406306166,0.029125253337014472,0.01844201746517221
5,right,6,False,0,33,31.74609375,77.34765625,132.76554929177877,75.49532986988261,1.8611753181139234,20.774303618535182,383.8219800528376,0.2470629512164749,387.67819569788963,387.63515139506177,169.9689287585353,381.2149137823855,388.74491432060466,168.5874744425211,0.18172725235357093,0.04687579914739068
5,right,7,False,0,4,31.3125,68.2890625,161.66008848725298,66.8237387505479,1.6329334584165762,18.185696980492715,438.9851574943069,0.2241567508708212,985.7324529942122,985.7269972345681,251.82741787720403,982.962549838061,986.4621997635238,252.16183735642113,0.1385331283482582,0.014053826464519538
6,left,0,False,0,25,36.05859375,81.78125,288.81814157070016,82.18257049117021,1.1835140872954506,12.184757965130938,362.1896016624053,0.2179883875179187,756.9642524102618,757.2370144691358,2998.7468488232166,727.6326196402564,894.3438307924129,2998.7468488232166,0.5524011612442692,0.07297585843523785
6,left,1,False,0,30,36.890625,95.65625,261.43375949896625,95.90904459544603,1.7927126587520068,14.885842809008707,338.6694170345721,0.3115870702360221,287.7980488596001,287.7476480987654,317.6223944275938,283.5749779058234,289.2675275030661,527.7662114402793,0.1430636988572456,0.049709752871548496
6,left,2,False,0,35,37.41796875,106.625,216.51149488873887,109.06509610675867,2.562014513871235,17.004738309664546,279.42298083866564,1.4778564533418885,148.5499884053772,148.54232634567902,281.9436530416698,147.5272439185313,148.85784320277492,556.9222731901334,0.0279443117013465,0.018811385986170145
6,left,3,False,0,40,37.75,116.25390625,259.2449555912401,115.06690889868467,2.88828762125029,25.37949617194652,497.5121575446889,0.2958802049050959,130.5813783416337,130.5775658888889,2339.008002347893,130.3271648302232,131.7715000020206,2998.7468488232166,0.018733165786460095,0.014345970324688585
6,left,4,False,0,5,35.89453125,112.3125,207.78371476171603,112.01837962453473,2.201798059518781,19.448671813922548,279.42298083866564,0.8239044349932094,130.87077001701252,130.8675739876543,376.95050400717264,130.52375237512655,131.02035980516638,615.4894048115192,0.019234306515820546,0.0146971753228931
6,left,5,False,0,10,36.60546875,115.01171875,145.61848186598047,111.84509185400722,3.0616592526921993,27.142071727047888,563.8421770740183,0.36338911994160333,150.40747760494844,150.38918759459457,500.4142058531554,149.5924256206652,151.66645097812457,2998.7468488232166,0.028548405537956848,0.018980708933195752
6,left,6,False,0,15,36.89453125,112.1953125,135.3525626745584,110.61049159142894,2.399021945560309,15.900469764251987,177.8584102169283,1.5479252153632008,300.3322751968021,300.2591209506173,173.67117415187278,293.8907467087934,301.4173802401374,278.48441215658704,0.15309660777770628,0.05097574267613594
6,left,7,False,0,20,36.09375,102.31640625,221.68847088696646,101.07848398691927,2.132574811320529,18.185696980492715,316.67660669464817,0.41852707444042514,723.2055465384713,723.0118650370372,197.3335486670132,707.6293175441493,726.2481404647172,510.18825842532533,0.5350371878370284,0.07398134463955841
6,right,0,False,0,8,31.4921875,83.46484375,140.9903864651721,81.29297790113,2.189040009735297,23.760001823141536,438.9851574943069,0.2674563200743399,997.783490069031,997.743153654321,158.5136024056538,994.1773786303595,998.3323140555846,159.78242998979346,0.09424304954121687,0.009445240423320367
6,right,1,False,0,12,31.55859375,94.10546875,136.0377893316621,91.20613295955897,2.4367340825659762,27.142071727047888,383.8219800528376,0.3402293127541807,403.9919761687889,403.8960105679012,202.65164699873708,394.34393349835165,405.9458510727763,211.12718436692393,0.1930556916618759,0.047787011388864
6,right,2,False,0,16,32.125,102.7265625,161.94380696023927,99.6250212067831,2.724418156863364,31.042950250477208,438.9851574943069,0.38896101078634876,160.56726706940677,160.55557199999998,259.7860576751135,159.1719762894585,160.94788812016995,845.9725200148653,0.03078085522429402,0.01917006858626341
6,right,3,False,0,20,32.390625,109.90625,208.27074911363678,106.82904647135871,2.995439313039509,31.00555560221785,497.5121575446889,0.3836201280408087,131.07204716678496,131.07094034567902,570.3005424724324,130.83101872557705,131.24458989745224,1603.4659281732002,0.018879564854640176,0.01440395970211447
6,right,4,False,0,24,31.87890625,95.31640625,198.74323413816367,93.12219890833906,2.5471624964601856,27.142071727047888,465.20427861516106,0.34030107751564487,131.06171603410846,131.0631510493827,332.9953920021735,130.94361001371917,131.1053545390617,1459.1412479574137,0.018362990880169013,0.01401094952502384
6,right,5,False,0,28,31.5546875,90.140625,151.20474617837596,87.71366688857944,2.3680432290608544,25.37949617194652,410.4779560016246,0.26241010879717075,158.37926349405086,158.37816680246917,461.31964735387044,155.64079050997452,159.89237440638817,529.0584579810671,0.02940136384285243,0.018563897314724426
6,right,6,False,0,32,30.91015625,76.96875,139.97212268584843,75.12530792467031,1.8816598702979004,20.774303618535182,383.8219800528376,0.25065954043494504,388.2208943898885,388.151163962963,153.53085179394245,381.80733498503633,389.1618766229254,149.71449118020107,0.18279205284646852,0.04708454786642455
6,right,7,False,0,4,30.78515625,67.91015625,168.97956372895197,66.48536019685305,1.6334607288076162,19.448671813922548,469.47214992353634,0.22068026049345757,986.2436400418947,986.2167051358026,203.57429811796683,983.8531563151154,986.7314243993624,206.77786824296496,0.13744637733502144,0.013936351197071633
7,left,0,False,0,40,36.05859375,82.08203125,306.90575750273575,82.72523963868144,1.161895135891386,11.407234781361108,362.1896016624053,0.2463125271943672,753.3981396729617,753.5919584814815,2998.7468488232166,735.4498134495232,837.4614364242925,2998.7468488232166,0.6079658425841936,0.08069648842617291
7,left,1,False,0,5,34.921875,95.8828125,274.5812719920754,96.30203900320544,1.86515247067461,15.919646729877792,362.1896016624053,0.35184082022753865,287.9644765886563,287.93019180246915,251.22244735605022,283.75496924527755,289.06272163116273,455.56907240596007,0.14381229119392397,0.04994098331071338
