t_s,side,cam,frames,silent_s,temp_c,temp_max_c
50.5,right,6,2000,0.0,75.06900024414062,75.06900024414062
50.5,right,7,2000,0.0,71.04199981689453,71.04199981689453
55.5,right,0,2203,0.0,51.08000183105469,51.08000183105469
55.5,right,1,2203,0.0,63.08100128173828,63.08100128173828
55.5,right,2,2203,0.0,75.0780029296875,75.0780029296875
55.5,right,3,2203,0.0,79.22000122070312,79.22000122070312
55.5,right,4,2202,0.0,76.11299896240234,76.11299896240234
55.5,right,5,2202,0.0,75.09200286865234,75.09200286865234
55.5,right,6,2202,0.0,76.14199829101562,76.14199829101562
55.5,right,7,2202,0.0,72.03900146484375,72.03900146484375
60.5,right,0,2404,0.0,51.13800048828125,51.13800048828125
60.5,right,1,2404,0.0,63.15800094604492,63.15800094604492
60.5,right,2,2404,0.0,76.25199890136719,76.25199890136719
60.5,right,3,2404,0.0,81.03700256347656,81.03700256347656
60.5,right,4,2404,0.0,77.10900115966797,77.10900115966797
60.5,right,5,2404,0.0,76.1050033569336,76.1050033569336
60.5,right,6,2403,0.0,77.1760025024414,77.1760025024414
60.5,right,7,2403,0.0,72.21399688720703,72.21399688720703
65.6,right,0,2605,0.0,51.176998138427734,51.176998138427734
65.6,right,1,2605,0.0,64.03800201416016,64.03800201416016
65.6,right,2,2605,0.0,76.24700164794922,76.25199890136719
65.6,right,3,2605,0.0,82.052001953125,82.052001953125
65.6,right,4,2605,0.0,78.08599853515625,78.08599853515625
65.6,right,5,2605,0.0,77.06099700927734,77.06099700927734
65.6,right,6,2605,0.0,78.19100189208984,78.19100189208984
65.6,right,7,2605,0.0,73.1520004272461,73.1520004272461
70.6,right,0,2807,0.0,51.215999603271484,51.215999603271484
70.6,right,1,2807,0.0,64.11499786376953,64.11499786376953
70.6,right,2,2806,0.0,77.18399810791016,77.18399810791016
70.6,right,3,2806,0.0,83.125,83.125
70.6,right,4,2806,0.0,79.10099792480469,79.10099792480469
70.6,right,5,2806,0.0,78.09300231933594,78.09300231933594
70.6,right,6,2806,0.0,79.12799835205078,79.12799835205078
70.6,right,7,2806,0.0,74.03199768066406,74.03199768066406
75.7,right,0,3010,0.0,51.255001068115234,51.255001068115234
75.7,right,1,3010,0.0,64.19300079345703,64.19300079345703
75.7,right,2,3010,0.0,78.12100219726562,78.12100219726562
75.7,right,3,3010,0.0,84.04299926757812,84.04299926757812
75.7,right,4,3010,0.0,80.0,80.0
75.7,right,5,3010,0.0,79.02899932861328,79.02899932861328
75.7,right,6,3010,0.0,80.06600189208984,80.06600189208984
75.7,right,7,3010,0.0,74.18800354003906,74.18800354003906
80.7,right,0,3212,0.0,52.0369987487793,52.0369987487793
80.7,right,1,3212,0.0,64.2509994506836,64.2509994506836
80.7,right,2,3211,0.0,79.01899719238281,79.01899719238281
80.7,right,3,3211,0.0,85.0,85.0
80.7,right,4,3211,0.0,80.15499877929688,80.15499877929688
80.7,right,5,3211,0.0,79.2020034790039,79.2020034790039
80.7,right,6,3211,0.0,80.23999786376953,80.23999786376953
80.7,right,7,3211,0.0,75.02899932861328,75.02899932861328
85.8,right,0,3413,0.0,52.0369987487793,52.0369987487793
85.8,right,1,3413,0.0,65.0719985961914,65.0719985961914
85.8,right,2,3413,0.0,79.15499877929688,79.15499877929688
85.8,right,3,3413,0.0,85.23200225830078,85.23200225830078
85.8,right,4,3412,0.0,81.0739974975586,81.0739974975586
85.8,right,5,3412,0.0,80.0999984741211,80.0999984741211
85.8,right,6,3412,0.0,81.13899993896484,81.13899993896484
85.8,right,7,3412,0.0,75.1259994506836,75.1259994506836
90.8,right,0,3615,0.0,52.07600021362305,52.07600021362305
90.8,right,1,3615,0.0,65.1500015258789,65.1500015258789
90.8,right,2,3615,0.0,80.03399658203125,80.03399658203125
90.8,right,3,3615,0.0,86.16999816894531,86.16999816894531
90.8,right,4,3615,0.0,81.22899627685547,81.22899627685547
90.8,right,5,3615,0.0,80.23500061035156,80.23500061035156
90.8,right,6,3615,0.0,82.05699920654297,82.05699920654297
90.8,right,7,3615,0.0,76.00599670410156,76.00599670410156
95.9,right,0,3817,0.0,52.095001220703125,52.095001220703125
95.9,right,1,3817,0.0,65.18900299072266,65.18900299072266
95.9,right,2,3816,0.0,80.16899871826172,80.16899871826172
95.9,right,3,3816,0.0,87.08799743652344,87.08799743652344
95.9,right,4,3816,0.0,82.10900115966797,82.10900115966797
95.9,right,5,3816,0.0,81.1709976196289,81.1709976196289
95.9,right,6,3816,0.0,82.15299987792969,82.15299987792969
95.9,right,7,3816,0.0,76.10299682617188,76.10299682617188
100.9,right,0,4019,0.0,52.13399887084961,52.13399887084961
100.9,right,1,4019,0.0,65.24700164794922,65.24700164794922
100.9,right,2,4019,0.0,81.00900268554688,81.00900268554688
100.9,right,3,4019,0.0,88.00599670410156,88.00599670410156
100.9,right,4,4019,0.0,82.20600128173828,82.20600128173828
100.9,right,5,4019,0.0,82.02999877929688,82.02999877929688
100.9,right,6,4018,0.0,82.25,82.25
100.9,right,7,4018,0.0,76.22000122070312,76.22000122070312
106.0,right,0,4220,0.0,52.15399932861328,52.15399932861328
106.0,right,1,4220,0.0,66.04900360107422,66.04900360107422
106.0,right,2,4220,0.0,81.125,81.125
106.0,right,3,4220,0.0,88.12200164794922,88.12200164794922
106.0,right,4,4220,0.0,83.08599853515625,83.08599853515625
106.0,right,5,4220,0.0,82.14600372314453,82.14600372314453
106.0,right,6,4220,0.0,83.12999725341797,83.12999725341797
106.0,right,7,4220,0.0,77.04199981689453,77.04199981689453
111.1,right,0,4425,0.0,52.19200134277344,52.19200134277344
111.1,right,1,4425,0.0,66.08799743652344,66.08799743652344
111.1,right,2,4425,0.0,81.2020034790039,81.2020034790039
111.1,right,3,4425,0.0,88.23899841308594,88.23899841308594
111.1,right,4,4425,0.0,83.22100067138672,83.22100067138672
111.1,right,5,4425,0.0,82.24199676513672,82.24199676513672
111.1,right,6,4425,0.0,83.24600219726562,83.24600219726562
111.1,right,7,4425,0.0,77.12000274658203,77.12000274658203
116.1,right,0,4628,0.0,52.21200180053711,52.21200180053711
116.1,right,1,4628,0.0,66.14600372314453,66.14600372314453
116.1,right,2,4628,0.0,82.04299926757812,82.04299926757812
116.1,right,3,4628,0.0,89.0790023803711,89.0790023803711
116.1,right,4,4627,0.0,84.02300262451172,84.02300262451172
116.1,right,5,4627,0.0,83.08200073242188,83.08200073242188
116.1,right,6,4627,0.0,84.06700134277344,84.06700134277344
116.1,right,7,4627,0.0,77.1780014038086,77.1780014038086
121.2,right,0,4830,0.0,52.23099899291992,52.23099899291992
121.2,right,1,4830,0.0,66.18399810791016,66.18399810791016
121.2,right,2,4830,0.0,82.12000274658203,82.12000274658203
121.2,right,3,4830,0.0,89.19499969482422,89.19499969482422
121.2,right,4,4830,0.0,84.13999938964844,84.13999938964844
121.2,right,5,4830,0.0,83.1780014038086,83.1780014038086
121.2,right,6,4830,0.0,84.2030029296875,84.2030029296875
121.2,right,7,4830,0.0,77.23600006103516,77.23600006103516
126.2,right,0,5032,0.0,52.23099899291992,52.23099899291992
126.2,right,1,5032,0.0,66.2229995727539,66.2229995727539
126.2,right,2,5031,0.0,82.1969985961914,82.1969985961914
126.2,right,3,5031,0.0,90.05599975585938,90.05599975585938
126.2,right,4,5031,0.0,84.23699951171875,84.23699951171875
126.2,right,5,5031,0.0,84.01799774169922,84.01799774169922
126.2,right,6,5031,0.0,85.02400207519531,85.02400207519531
126.2,right,7,5031,0.0,78.03800201416016,78.03800201416016
131.3,right,0,5234,0.0,52.25,52.25
131.3,right,1,5234,0.0,66.24299621582031,66.24299621582031
131.3,right,2,5234,0.0,82.23600006103516,82.23600006103516
131.3,right,3,5234,0.0,90.1520004272461,90.1520004272461
131.3,right,4,5234,0.0,85.03900146484375,85.03900146484375
131.3,right,5,5234,0.0,84.13300323486328,84.13300323486328
131.3,right,6,5233,0.0,85.12100219726562,85.12100219726562
131.3,right,7,5233,0.0,78.11599731445312,78.11599731445312
136.3,right,0,5435,0.0,53.013999938964844,53.013999938964844
136.3,right,1,5435,0.0,67.0250015258789,67.0250015258789
136.3,right,2,5435,0.0,83.0770034790039,83.0770034790039
136.3,right,3,5435,0.0,90.2490005493164,91.01300048828125
136.3,right,4,5435,0.0,85.13600158691406,85.13600158691406
136.3,right,5,5435,0.0,84.19100189208984,84.19100189208984
136.3,right,6,5435,0.0,85.197998046875,85.197998046875
136.3,right,7,5435,0.0,78.15499877929688,78.15499877929688
141.4,right,0,5637,0.0,53.013999938964844,53.013999938964844
141.4,right,1,5637,0.0,67.04499816894531,67.04499816894531
141.4,right,2,5636,0.0,83.11499786376953,83.11499786376953
141.4,right,3,5636,0.0,91.07099914550781,91.07099914550781
141.4,right,4,5636,0.0,85.21399688720703,85.21399688720703
141.4,right,5,5636,0.0,85.01200103759766,85.01200103759766
141.4,right,6,5636,0.0,85.21700286865234,85.21700286865234
141.4,right,7,5636,0.0,78.23300170898438,78.23300170898438
146.5,right,0,5840,0.0,53.03300094604492,53.03300094604492
146.5,right,1,5840,0.0,67.08399963378906,67.08399963378906
146.5,right,2,5840,0.0,83.1729965209961,83.1729965209961
146.5,right,3,5840,0.0,91.14800262451172,91.14800262451172
146.5,right,4,5840,0.0,86.03500366210938,86.03500366210938
146.5,right,5,5840,0.0,85.06999969482422,85.06999969482422
146.5,right,6,5840,0.0,86.01899719238281,86.01899719238281
146.5,right,7,5840,0.0,79.03500366210938,79.03500366210938
151.5,right,0,6044,0.0,53.053001403808594,53.053001403808594
151.5,right,1,6044,0.0,67.10299682617188,67.10299682617188
151.5,right,2,6044,0.0,83.23100280761719,83.23100280761719
151.5,right,3,6044,0.0,91.20600128173828,91.20600128173828
151.5,right,4,6044,0.0,86.11299896240234,86.11299896240234
151.5,right,5,6044,0.0,85.14700317382812,85.14700317382812
151.5,right,6,6043,0.0,86.0770034790039,86.0770034790039
151.5,right,7,6043,0.0,79.09300231933594,79.09300231933594
156.6,right,0,6245,0.0,53.071998596191406,53.071998596191406
156.6,right,1,6245,0.0,67.12200164794922,67.12200164794922
156.6,right,2,6245,0.0,84.03299713134766,84.03299713134766
156.6,right,3,6245,0.0,92.00800323486328,92.00800323486328
156.6,right,4,6245,0.0,86.19000244140625,86.19000244140625
156.6,right,5,6245,0.0,85.18499755859375,85.18499755859375
156.6,right,6,6245,0.0,86.13600158691406,86.13600158691406
156.6,right,7,6245,0.0,79.13200378417969,79.13200378417969
161.6,right,0,6447,0.0,53.071998596191406,53.071998596191406
161.6,right,1,6447,0.0,67.16100311279297,67.16100311279297
161.6,right,2,6446,0.0,84.07099914550781,84.07099914550781
161.6,right,3,6446,0.0,92.0469970703125,92.0469970703125
161.6,right,4,6446,0.0,86.24800109863281,86.24800109863281
161.6,right,5,6446,0.0,86.00599670410156,86.00599670410156
161.6,right,6,6446,0.0,86.19400024414062,86.19400024414062
161.6,right,7,6446,0.0,79.1709976196289,79.1709976196289
166.7,right,0,6650,0.0,53.090999603271484,53.090999603271484
166.7,right,1,6650,0.0,67.18000030517578,67.18000030517578
166.7,right,2,6650,0.0,84.11000061035156,84.11000061035156
166.7,right,3,6650,0.0,92.1050033569336,92.1050033569336
166.7,right,4,6650,0.0,87.03099822998047,87.03099822998047
166.7,right,5,6650,0.0,86.06400299072266,86.06400299072266
166.7,right,6,6650,0.0,87.01499938964844,87.01499938964844
166.7,right,7,6650,0.0,79.19100189208984,79.19100189208984
171.7,right,0,6852,0.0,53.111000061035156,53.111000061035156
171.7,right,1,6852,0.0,67.19999694824219,67.19999694824219
171.7,right,2,6851,0.0,84.16799926757812,84.16799926757812
171.7,right,3,6851,0.0,92.2020034790039,92.2020034790039
171.7,right,4,6851,0.0,87.10900115966797,87.10900115966797
171.7,right,5,6851,0.0,86.10199737548828,86.10199737548828
171.7,right,6,6851,0.0,87.03399658203125,87.03399658203125
171.7,right,7,6851,0.0,79.2300033569336,79.2300033569336
176.8,right,0,7053,0.0,53.130001068115234,53.130001068115234
176.8,right,1,7053,0.0,67.23899841308594,67.23899841308594
176.8,right,2,7053,0.0,84.20700073242188,84.20700073242188
176.8,right,3,7053,0.0,93.00399780273438,93.00399780273438
176.8,right,4,7052,0.0,87.18599700927734,87.18599700927734
176.8,right,5,7052,0.0,86.16000366210938,86.16000366210938
176.8,right,6,7052,0.0,87.09200286865234,87.09200286865234
176.8,right,7,7052,0.0,79.2490005493164,79.2490005493164
181.8,right,0,7255,0.0,53.130001068115234,53.130001068115234
181.8,right,1,7255,0.0,68.00199890136719,68.00199890136719
181.8,right,2,7255,0.0,84.24500274658203,84.24500274658203
181.8,right,3,7255,0.0,93.06199645996094,93.06199645996094
181.8,right,4,7255,0.0,87.2249984741211,87.2249984741211
181.8,right,5,7255,0.0,86.17900085449219,86.17900085449219
181.8,right,6,7255,0.0,87.1500015258789,87.1500015258789
181.8,right,7,7255,0.0,80.03199768066406,80.03199768066406
186.9,right,0,7457,0.0,53.14899826049805,53.14899826049805
186.9,right,1,7457,0.0,68.00199890136719,68.02100372314453
186.9,right,2,7456,0.0,85.02799987792969,85.0469970703125
186.9,right,3,7456,0.0,93.12000274658203,93.12000274658203
186.9,right,4,7456,0.0,88.0270004272461,88.24500274658203
186.9,right,5,7456,0.0,86.23699951171875,86.23699951171875
186.9,right,6,7456,0.0,87.20800018310547,87.20800018310547
186.9,right,7,7456,0.0,80.07099914550781,80.07099914550781
191.9,right,0,7659,0.0,53.14899826049805,53.14899826049805
191.9,right,1,7659,0.0,68.04100036621094,68.04100036621094
191.9,right,2,7659,0.0,85.06600189208984,85.06600189208984
191.9,right,3,7659,0.0,93.1969985961914,93.1969985961914
191.9,right,4,7659,0.0,88.1050033569336,88.24500274658203
191.9,right,5,7659,0.0,87.01899719238281,87.01899719238281
191.9,right,6,7658,0.0,88.01100158691406,88.01100158691406
191.9,right,7,7658,0.0,80.11000061035156,80.11000061035156
197.0,right,0,7860,0.0,53.14899826049805,53.16899871826172
197.0,right,1,7860,0.0,68.04100036621094,68.04100036621094
197.0,right,2,7860,0.0,85.1050033569336,85.1050033569336
197.0,right,3,7860,0.0,93.23600006103516,93.23600006103516
197.0,right,4,7860,0.0,88.18199920654297,88.24500274658203
197.0,right,5,7860,0.0,87.09600067138672,87.09600067138672
197.0,right,6,7860,0.0,88.04900360107422,88.04900360107422
197.0,right,7,7860,0.0,80.14800262451172,80.14800262451172
202.0,right,0,8063,0.0,53.16899871826172,53.16899871826172
202.0,right,1,8063,0.0,68.05999755859375,68.0790023803711
202.0,right,2,8063,0.0,85.16300201416016,85.16300201416016
202.0,right,3,8063,0.0,94.03800201416016,94.03800201416016
202.0,right,4,8062,0.0,88.2020034790039,88.24500274658203
202.0,right,5,8062,0.0,87.11499786376953,87.11499786376953
202.0,right,6,8062,0.0,88.12699890136719,88.12699890136719
202.0,right,7,8062,0.0,80.16799926757812,80.16799926757812
207.1,right,0,8265,0.0,53.1879997253418,53.1879997253418
207.1,right,1,8265,0.0,68.0790023803711,68.0989990234375
207.1,right,2,8265,0.0,85.18199920654297,85.2020034790039
207.1,right,3,8265,0.0,94.09600067138672,94.09600067138672
207.1,right,4,8265,0.0,88.24099731445312,88.24500274658203
207.1,right,5,8265,0.0,87.13400268554688,87.13400268554688
207.1,right,6,8265,0.0,88.16500091552734,88.16500091552734
207.1,right,7,8265,0.0,80.20700073242188,80.20700073242188
212.1,right,0,8467,0.0,53.1879997253418,53.1879997253418
212.1,right,1,8467,0.0,68.0989990234375,68.0989990234375
212.1,right,2,8466,0.0,85.2020034790039,85.2020034790039
212.1,right,3,8466,0.0,94.13500213623047,94.13500213623047
212.1,right,4,8466,0.0,89.08200073242188,89.08200073242188
212.1,right,5,8466,0.0,87.19200134277344,87.19200134277344
212.1,right,6,8466,0.0,88.18499755859375,88.18499755859375
212.1,right,7,8466,0.0,80.22599792480469,80.22599792480469
217.3,right,0,8674,0.0,53.207000732421875,53.207000732421875
217.3,right,1,8674,0.0,68.11799621582031,68.13800048828125
217.3,right,2,8674,0.0,85.23999786376953,85.23999786376953
217.3,right,3,8674,0.0,94.17400360107422,94.17400360107422
217.3,right,4,8674,0.0,89.12000274658203,89.12000274658203
217.3,right,5,8674,0.0,88.01300048828125,88.01300048828125
217.3,right,6,8673,0.0,88.2040023803711,88.2040023803711
217.3,right,7,8673,0.0,80.24600219726562,80.24600219726562
222.3,right,0,8875,0.0,53.207000732421875,53.207000732421875
222.3,right,1,8875,0.0,68.13800048828125,68.15699768066406
222.3,right,2,8875,0.0,86.00299835205078,86.00299835205078
222.3,right,3,8875,0.0,94.21199798583984,94.23200225830078
222.3,right,4,8875,0.0,89.13999938964844,89.13999938964844
222.3,right,5,8875,0.0,88.0510025024414,88.0510025024414
222.3,right,6,8875,0.0,88.2229995727539,88.2229995727539
222.3,right,7,8875,0.0,81.00900268554688,81.00900268554688
227.4,right,0,9077,0.0,53.22700119018555,53.22700119018555
227.4,right,1,9077,0.0,68.15699768066406,68.15699768066406
227.4,right,2,9076,0.0,86.02300262451172,86.02300262451172
227.4,right,3,9076,0.0,95.01399993896484,95.01399993896484
227.4,right,4,9076,0.0,89.15899658203125,89.15899658203125
227.4,right,5,9076,0.0,88.08999633789062,88.08999633789062
227.4,right,6,9076,0.0,88.24299621582031,88.24299621582031
227.4,right,7,9076,0.0,81.02899932861328,81.02899932861328
232.5,right,0,9284,0.0,53.22700119018555,53.22700119018555
232.5,right,1,9284,0.0,68.1760025024414,68.1760025024414
232.5,right,2,9284,0.0,86.08100128173828,86.08100128173828
232.5,right,3,9284,0.0,95.0530014038086,95.0530014038086
232.5,right,4,9284,0.0,89.197998046875,89.197998046875
232.5,right,5,9284,0.0,88.12799835205078,88.12799835205078
232.5,right,6,9283,0.0,89.0250015258789,89.0250015258789
232.5,right,7,9283,0.0,81.0479965209961,81.0479965209961
237.6,right,0,9485,0.0,53.24599838256836,53.24599838256836
237.6,right,1,9485,0.0,68.19599914550781,68.19599914550781
237.6,right,2,9485,0.0,86.0999984741211,86.0999984741211
237.6,right,3,9485,0.0,95.09200286865234,95.09200286865234
237.6,right,4,9485,0.0,89.21700286865234,89.21700286865234
237.6,right,5,9485,0.0,88.14800262451172,88.14800262451172
237.6,right,6,9485,0.0,89.06400299072266,89.06400299072266
237.6,right,7,9485,0.0,81.06700134277344,81.06700134277344
242.6,right,0,9688,0.0,53.24599838256836,53.24599838256836
242.6,right,1,9688,0.0,68.19599914550781,68.19599914550781
242.6,right,2,9688,0.0,86.13899993896484,86.13899993896484
242.6,right,3,9688,0.0,95.13099670410156,95.13099670410156
242.6,right,4,9687,0.0,89.23699951171875,89.23699951171875
242.6,right,5,9687,0.0,88.16699981689453,88.16699981689453
242.6,right,6,9687,0.0,89.08300018310547,89.08300018310547
242.6,right,7,9687,0.0,81.1259994506836,81.1259994506836
247.7,right,0,9890,0.0,53.24599838256836,53.24599838256836
247.7,right,1,9890,0.0,68.21499633789062,68.21499633789062
247.7,right,2,9890,0.0,86.15799713134766,86.15799713134766
247.7,right,3,9890,0.0,95.1500015258789,95.1500015258789
247.7,right,4,9890,0.0,90.0,90.0
247.7,right,5,9890,0.0,88.16699981689453,88.16699981689453
247.7,right,6,9890,0.0,89.10299682617188,89.10299682617188
247.7,right,7,9890,0.0,81.1449966430664,81.1449966430664
252.8,right,0,10093,0.0,54.0099983215332,54.0099983215332
252.8,right,1,10093,0.0,68.21499633789062,68.23400115966797
252.8,right,2,10093,0.0,86.177001953125,86.177001953125
252.8,right,3,10093,0.0,95.18900299072266,95.18900299072266
252.8,right,4,10092,0.0,90.0199966430664,90.0199966430664
252.8,right,5,10092,0.0,88.18599700927734,88.18599700927734
252.8,right,6,10092,0.0,89.12200164794922,89.12200164794922
252.8,right,7,10092,0.0,81.16500091552734,81.16500091552734
257.8,right,0,10294,0.0,54.0099983215332,54.0099983215332
257.8,right,1,10294,0.0,68.23400115966797,68.23400115966797
257.8,right,2,10294,0.0,86.23500061035156,86.23500061035156
257.8,right,3,10294,0.0,95.22699737548828,95.22699737548828
257.8,right,4,10294,0.0,90.03900146484375,90.03900146484375
257.8,right,5,10294,0.0,88.20500183105469,88.2239990234375
257.8,right,6,10293,0.0,89.16100311279297,89.16100311279297
257.8,right,7,10293,0.0,81.2040023803711,81.2040023803711
262.9,right,0,10497,0.0,54.02899932861328,54.02899932861328
262.9,right,1,10497,0.0,69.03700256347656,69.03700256347656
262.9,right,2,10496,0.0,86.25399780273438,86.25399780273438
262.9,right,3,10496,0.0,96.01000213623047,96.01000213623047
262.9,right,4,10496,0.0,90.03900146484375,90.05799865722656
262.9,right,5,10496,0.0,89.00700378417969,89.00700378417969
262.9,right,6,10496,0.0,89.18000030517578,89.18000030517578
262.9,right,7,10496,0.0,81.2229995727539,81.2229995727539
267.9,right,0,10698,0.0,54.02899932861328,54.02899932861328
267.9,right,1,10698,0.0,69.03700256347656,69.03700256347656
267.9,right,2,10698,0.0,87.01799774169922,87.01799774169922
267.9,right,3,10698,0.0,96.04900360107422,96.04900360107422
267.9,right,4,10697,0.0,90.09700012207031,90.09700012207031
267.9,right,5,10697,0.0,89.0260009765625,89.0260009765625
267.9,right,6,10697,0.0,89.18000030517578,89.18000030517578
267.9,right,7,10697,0.0,81.24199676513672,81.24199676513672
272.9,right,0,10900,0.0,54.02899932861328,54.02899932861328
272.9,right,1,10900,0.0,69.03700256347656,69.03700256347656
272.9,right,2,10900,0.0,87.03700256347656,87.03700256347656
272.9,right,3,10900,0.0,96.06800079345703,96.06800079345703
272.9,right,4,10900,0.0,90.09700012207031,90.11699676513672
272.9,right,5,10900,0.0,89.06500244140625,89.06500244140625
272.9,right,6,10900,0.0,89.19999694824219,89.19999694824219
272.9,right,7,10900,0.0,82.00599670410156,82.00599670410156
278.0,right,0,11100,0.0,54.02899932861328,54.04800033569336
278.0,right,1,11100,0.0,69.05599975585938,69.05599975585938
278.0,right,2,11100,0.0,87.07599639892578,87.07599639892578
278.0,right,3,11100,0.0,96.10700225830078,96.10700225830078
278.0,right,4,11100,0.0,90.11699676513672,90.11699676513672
278.0,right,5,11100,0.0,89.06500244140625,89.06500244140625
278.0,right,6,11100,0.0,89.19999694824219,89.19999694824219
278.0,right,7,11100,0.0,82.0250015258789,82.0250015258789
283.0,right,0,11304,0.0,54.04800033569336,54.04800033569336
283.0,right,1,11304,0.0,69.07499694824219,69.07499694824219
283.0,right,2,11304,0.0,87.09500122070312,87.09500122070312
283.0,right,3,11304,0.0,96.14600372314453,96.14600372314453
283.0,right,4,11304,0.0,90.13600158691406,90.13600158691406
283.0,right,5,11304,0.0,89.10299682617188,89.10299682617188
283.0,right,6,11303,0.0,89.19999694824219,89.21900177001953
283.0,right,7,11303,0.0,82.0250015258789,82.0250015258789
288.1,right,0,11505,0.0,54.06800079345703,54.06800079345703
288.1,right,1,11505,0.0,69.07499694824219,69.07499694824219
288.1,right,2,11505,0.0,87.11399841308594,87.11399841308594
288.1,right,3,11505,0.0,96.18399810791016,96.18399810791016
288.1,right,4,11505,0.0,90.15499877929688,90.15499877929688
