t_s,side,cam,frames,silent_s,temp_c,temp_max_c
5.0,right,0,185,0.0,34.05500030517578,34.05500030517578
5.0,right,1,185,0.0,35.11800003051758,35.11800003051758
5.0,right,2,185,0.0,35.18299865722656,35.18299865722656
5.0,right,3,185,0.0,36.0,36.0
5.0,right,4,185,0.0,36.112998962402344,36.112998962402344
5.0,right,5,185,0.0,36.117000579833984,36.117000579833984
5.0,right,6,185,0.0,36.24300003051758,36.24300003051758
5.0,right,7,185,0.0,34.242000579833984,34.242000579833984
10.1,right,0,387,0.0,44.07099914550781,44.07099914550781
10.1,right,1,387,0.0,44.119998931884766,44.119998931884766
10.1,right,2,386,0.0,44.13800048828125,44.13800048828125
10.1,right,3,386,0.0,44.0620002746582,44.0620002746582
10.1,right,4,386,0.0,45.0,45.0
10.1,right,5,386,0.0,45.005001068115234,45.005001068115234
10.1,right,6,386,0.0,45.16400146484375,45.16400146484375
10.1,right,7,386,0.0,44.24800109863281,44.24800109863281
15.2,right,0,590,0.0,50.220001220703125,50.220001220703125
15.2,right,1,590,0.0,52.222999572753906,52.222999572753906
15.2,right,2,590,0.0,52.194000244140625,52.194000244140625
15.2,right,3,590,0.0,51.20600128173828,51.20600128173828
15.2,right,4,590,0.0,51.112998962402344,51.112998962402344
15.2,right,5,590,0.0,52.000999450683594,52.000999450683594
15.2,right,6,590,0.0,52.191001892089844,52.191001892089844
15.2,right,7,590,0.0,51.224998474121094,51.224998474121094
20.2,right,0,794,0.0,56.17499923706055,56.17499923706055
20.2,right,1,794,0.0,59.077999114990234,59.077999114990234
20.2,right,2,794,0.0,58.16400146484375,58.16400146484375
20.2,right,3,794,0.0,57.06399917602539,57.06399917602539
20.2,right,4,794,0.0,58.066001892089844,58.066001892089844
20.2,right,5,794,0.0,59.01599884033203,59.01599884033203
20.2,right,6,793,0.0,59.198001861572266,59.198001861572266
20.2,right,7,793,0.0,57.16600036621094,57.16600036621094
25.3,right,0,995,0.0,62.034000396728516,62.034000396728516
25.3,right,1,995,0.0,64.11499786376953,64.11499786376953
