t_s,side,cam,frames,silent_s,temp_c,temp_max_c
30.3,right,7,1195,0.0,56.053001403808594,56.053001403808594
35.3,right,0,1397,0.0,45.10599899291992,45.10599899291992
35.3,right,1,1397,0.0,53.237998962402344,53.237998962402344
35.3,right,2,1396,0.0,61.090999603271484,61.090999603271484
35.3,right,3,1396,0.0,63.13399887084961,63.13399887084961
35.3,right,4,1396,0.0,60.25199890136719,60.25199890136719
35.3,right,5,1396,0.0,60.18299865722656,60.18299865722656
35.3,right,6,1396,0.0,61.18899917602539,61.18899917602539
35.3,right,7,1396,0.0,58.104000091552734,58.104000091552734
40.4,right,0,1600,0.0,45.22200012207031,45.22200012207031
40.4,right,1,1600,0.0,55.016998291015625,55.016998291015625
40.4,right,2,1600,0.0,63.02299880981445,63.02299880981445
40.4,right,3,1600,0.0,65.18399810791016,65.18399810791016
40.4,right,4,1600,0.0,63.007999420166016,63.007999420166016
40.4,right,5,1600,0.0,62.152000427246094,62.152000427246094
40.4,right,6,1600,0.0,64.02100372314453,64.02100372314453
40.4,right,7,1600,0.0,60.077999114990234,60.077999114990234
45.5,right,0,1800,0.1,46.0629997253418,46.0629997253418
45.5,right,1,1800,0.1,56.012001037597656,56.012001037597656
45.5,right,2,1800,0.1,65.03199768066406,65.03199768066406
45.5,right,3,1800,0.1,67.15599822998047,67.15599822998047
45.5,right,4,1800,0.1,64.17900085449219,64.17900085449219
45.5,right,5,1800,0.1,64.08200073242188,64.08200073242188
45.5,right,6,1800,0.1,65.1709976196289,65.1709976196289
45.5,right,7,1800,0.1,61.132999420166016,61.132999420166016
50.5,right,0,2005,0.0,46.15999984741211,46.15999984741211
50.5,right,1,2005,0.0,56.20600128173828,56.20600128173828
50.5,right,2,2005,0.0,66.08499908447266,66.08499908447266
50.5,right,3,2005,0.0,69.14700317382812,69.14700317382812
50.5,right,4,2005,0.0,66.09300231933594,66.09300231933594
50.5,right,5,2005,0.0,66.01200103759766,66.01200103759766
50.5,right,6,2005,0.0,67.0459976196289,67.0459976196289
50.5,right,7,2005,0.0,62.16899871826172,62.16899871826172
55.6,right,0,2208,0.0,47.0,47.0
55.6,right,1,2208,0.0,57.125,57.125
55.6,right,2,2208,0.0,67.13800048828125,67.13800048828125
55.6,right,3,2208,0.0,71.00299835205078,71.00299835205078
55.6,right,4,2207,0.0,67.12799835205078,67.12799835205078
55.6,right,5,2207,0.0,67.08300018310547,67.08300018310547
55.6,right,6,2207,0.0,68.15799713134766,68.15799713134766
55.6,right,7,2207,0.0,63.16600036621094,63.16600036621094
60.7,right,0,2410,0.0,47.058998107910156,47.058998107910156
60.7,right,1,2410,0.0,58.02399826049805,58.02399826049805
60.7,right,2,2410,0.0,68.1709976196289,68.1709976196289
60.7,right,3,2410,0.0,72.05699920654297,72.05699920654297
60.7,right,4,2410,0.0,68.16300201416016,68.16300201416016
60.7,right,5,2410,0.0,68.11499786376953,68.11499786376953
60.7,right,6,2410,0.0,69.19200134277344,69.19200134277344
60.7,right,7,2410,0.0,64.14299774169922,64.14299774169922
65.7,right,0,2612,0.0,47.09700012207031,47.09700012207031
65.7,right,1,2612,0.0,58.13999938964844,58.13999938964844
65.7,right,2,2611,0.0,69.16600036621094,69.16600036621094
65.7,right,3,2611,0.0,73.09100341796875,73.09100341796875
65.7,right,4,2611,0.0,69.17900085449219,69.17900085449219
65.7,right,5,2611,0.0,69.10900115966797,69.10900115966797
65.7,right,6,2611,0.0,70.24600219726562,70.24600219726562
65.7,right,7,2611,0.0,65.06199645996094,65.06199645996094
70.8,right,0,2815,0.0,47.154998779296875,47.154998779296875
70.8,right,1,2815,0.0,59.0,59.0
70.8,right,2,2815,0.0,70.12300109863281,70.12300109863281
70.8,right,3,2815,0.0,74.08699798583984,74.08699798583984
70.8,right,4,2815,0.0,70.15499877929688,70.15499877929688
70.8,right,5,2815,0.0,70.14099884033203,70.14099884033203
70.8,right,6,2815,0.0,71.22200012207031,71.22200012207031
70.8,right,7,2815,0.0,66.0,66.0
75.8,right,0,3017,0.0,47.2130012512207,47.2130012512207
75.8,right,1,3017,0.0,59.09700012207031,59.09700012207031
75.8,right,2,3016,0.0,71.0979995727539,71.0979995727539
75.8,right,3,3016,0.0,75.08200073242188,75.08200073242188
75.8,right,4,3016,0.0,71.09300231933594,71.09300231933594
75.8,right,5,3016,0.0,71.0780029296875,71.0780029296875
75.8,right,6,3016,0.0,72.08200073242188,72.08200073242188
75.8,right,7,3016,0.0,66.15599822998047,66.15599822998047
80.9,right,0,3219,0.0,47.25199890136719,47.25199890136719
80.9,right,1,3219,0.0,59.17499923706055,59.17499923706055
80.9,right,2,3219,0.0,71.19499969482422,71.19499969482422
80.9,right,3,3219,0.0,76.03900146484375,76.03900146484375
80.9,right,4,3219,0.0,72.03099822998047,72.03099822998047
80.9,right,5,3219,0.0,71.2509994506836,71.2509994506836
80.9,right,6,3218,0.0,72.23699951171875,72.23699951171875
80.9,right,7,3218,0.0,67.07499694824219,67.07499694824219
85.9,right,0,3420,0.0,48.03499984741211,48.03499984741211
85.9,right,1,3420,0.0,59.25199890136719,59.25199890136719
85.9,right,2,3420,0.0,72.05500030517578,72.05500030517578
85.9,right,3,3420,0.0,76.25199890136719,76.25199890136719
85.9,right,4,3420,0.0,72.14800262451172,72.14800262451172
85.9,right,5,3420,0.0,72.14900207519531,72.14900207519531
85.9,right,6,3420,0.0,73.19400024414062,73.19400024414062
85.9,right,7,3420,0.0,67.21099853515625,67.21099853515625
91.0,right,0,3622,0.0,48.05400085449219,48.05400085449219
91.0,right,1,3622,0.0,60.07400131225586,60.07400131225586
91.0,right,2,3621,0.0,72.24800109863281,72.24800109863281
91.0,right,3,3621,0.0,77.20899963378906,77.20899963378906
91.0,right,4,3621,0.0,72.2249984741211,72.2249984741211
91.0,right,5,3621,0.0,73.0459976196289,73.0459976196289
91.0,right,6,3621,0.0,74.16999816894531,74.16999816894531
91.0,right,7,3621,0.0,68.07099914550781,68.07099914550781
96.0,right,0,3825,0.0,48.09299850463867,48.09299850463867
96.0,right,1,3825,0.0,60.1510009765625,60.1510009765625
96.0,right,2,3825,0.0,73.12699890136719,73.12699890136719
96.0,right,3,3825,0.0,78.08799743652344,78.08799743652344
96.0,right,4,3825,0.0,73.1050033569336,73.1050033569336
96.0,right,5,3825,0.0,73.16200256347656,73.16200256347656
96.0,right,6,3825,0.0,75.01100158691406,75.01100158691406
96.0,right,7,3825,0.0,68.16899871826172,68.16899871826172
101.1,right,0,4030,0.0,48.13199996948242,48.13199996948242
101.1,right,1,4030,0.0,60.229000091552734,60.229000091552734
101.1,right,2,4030,0.0,74.0250015258789,74.0250015258789
101.1,right,3,4030,0.0,79.00700378417969,79.00700378417969
101.1,right,4,4030,0.0,74.06199645996094,74.06199645996094
101.1,right,5,4030,0.0,74.0979995727539,74.0979995727539
101.1,right,6,4030,0.0,75.08799743652344,75.08799743652344
101.1,right,7,4030,0.0,69.02899932861328,69.02899932861328
106.2,right,0,4232,0.0,48.17100143432617,48.17100143432617
106.2,right,1,4232,0.0,61.03099822998047,61.03099822998047
106.2,right,2,4231,0.0,74.14099884033203,74.14099884033203
106.2,right,3,4231,0.0,79.16200256347656,79.16200256347656
106.2,right,4,4231,0.0,74.17900085449219,74.17900085449219
106.2,right,5,4231,0.0,74.19400024414062,74.19400024414062
106.2,right,6,4231,0.0,75.18499755859375,75.18499755859375
106.2,right,7,4231,0.0,69.14600372314453,69.14600372314453
111.2,right,0,4433,0.0,48.189998626708984,48.189998626708984
111.2,right,1,4433,0.0,61.0890007019043,61.0890007019043
111.2,right,2,4433,0.0,74.23799896240234,74.23799896240234
111.2,right,3,4433,0.0,80.04100036621094,80.04100036621094
111.2,right,4,4432,0.0,75.05799865722656,75.05799865722656
111.2,right,5,4432,0.0,75.072998046875,75.072998046875
111.2,right,6,4432,0.0,76.06400299072266,76.06400299072266
111.2,right,7,4432,0.0,69.24299621582031,69.24299621582031
116.3,right,0,4635,0.0,48.229000091552734,48.229000091552734
116.3,right,1,4635,0.0,61.12799835205078,61.12799835205078
116.3,right,2,4635,0.0,75.0979995727539,75.0979995727539
116.3,right,3,4635,0.0,80.21499633789062,80.21499633789062
116.3,right,4,4635,0.0,75.15499877929688,75.15499877929688
116.3,right,5,4635,0.0,75.1500015258789,75.1500015258789
116.3,right,6,4635,0.0,76.18000030517578,76.18000030517578
116.3,right,7,4635,0.0,70.0260009765625,70.0260009765625
121.3,right,0,4835,0.0,49.01100158691406,49.01100158691406
121.3,right,1,4835,0.0,61.18600082397461,61.18600082397461
121.3,right,2,4835,0.0,75.15499877929688,75.15499877929688
121.3,right,3,4835,0.0,81.01699829101562,81.01699829101562
121.3,right,4,4835,0.0,76.03500366210938,76.03500366210938
121.3,right,5,4835,0.0,76.00900268554688,76.00900268554688
121.3,right,6,4835,0.0,77.02100372314453,77.02100372314453
121.3,right,7,4835,0.0,70.10399627685547,70.10399627685547
126.4,right,0,5038,0.0,49.03099822998047,49.04999923706055
126.4,right,1,5038,0.0,61.24399948120117,61.24399948120117
126.4,right,2,5038,0.0,75.21299743652344,75.21299743652344
126.4,right,3,5038,0.0,81.15299987792969,81.15299987792969
126.4,right,4,5037,0.0,76.11299896240234,76.11299896240234
126.4,right,5,5037,0.0,76.1050033569336,76.1050033569336
126.4,right,6,5037,0.0,77.11799621582031,77.11799621582031
126.4,right,7,5037,0.0,70.18099975585938,70.18099975585938
131.4,right,0,5240,0.0,49.069000244140625,49.069000244140625
131.4,right,1,5240,0.0,62.027000427246094,62.027000427246094
131.4,right,2,5240,0.0,76.03500366210938,76.03500366210938
131.4,right,3,5240,0.0,82.03199768066406,82.03199768066406
131.4,right,4,5240,0.0,76.22899627685547,76.22899627685547
131.4,right,5,5240,0.0,76.18199920654297,76.18199920654297
131.4,right,6,5240,0.0,77.19499969482422,77.19499969482422
131.4,right,7,5240,0.0,70.23999786376953,70.23999786376953
136.4,right,0,5440,0.0,49.0890007019043,49.0890007019043
136.4,right,1,5440,0.0,62.084999084472656,62.084999084472656
136.4,right,2,5440,0.0,76.09200286865234,76.09200286865234
136.4,right,3,5440,0.0,82.12899780273438,82.12899780273438
136.4,right,4,5440,0.0,77.03099822998047,77.03099822998047
136.4,right,5,5440,0.0,77.04100036621094,77.04100036621094
136.4,right,6,5440,0.0,78.03600311279297,78.03600311279297
136.4,right,7,5440,0.0,71.06199645996094,71.06199645996094
141.5,right,0,5643,0.0,49.12799835205078,49.12799835205078
141.5,right,1,5643,0.0,62.143001556396484,62.143001556396484
141.5,right,2,5643,0.0,76.18900299072266,76.18900299072266
141.5,right,3,5643,0.0,82.22599792480469,82.22599792480469
141.5,right,4,5642,0.0,77.12799835205078,77.12799835205078
141.5,right,5,5642,0.0,77.13700103759766,77.13700103759766
141.5,right,6,5642,0.0,78.13300323486328,78.13300323486328
141.5,right,7,5642,0.0,71.13899993896484,71.13899993896484
146.5,right,0,5845,0.0,49.14699935913086,49.14699935913086
146.5,right,1,5845,0.0,62.18199920654297,62.20100021362305
146.5,right,2,5845,0.0,77.01000213623047,77.01000213623047
146.5,right,3,5845,0.0,83.1050033569336,83.1050033569336
146.5,right,4,5845,0.0,77.24500274658203,77.24500274658203
146.5,right,5,5845,0.0,77.19499969482422,77.19499969482422
146.5,right,6,5845,0.0,78.22899627685547,78.22899627685547
146.5,right,7,5845,0.0,71.197998046875,71.21700286865234
151.6,right,0,6047,0.0,49.18600082397461,49.18600082397461
151.6,right,1,6047,0.0,62.2400016784668,62.2400016784668
151.6,right,2,6046,0.0,77.10700225830078,77.10700225830078
151.6,right,3,6046,0.0,83.18299865722656,83.18299865722656
151.6,right,4,6046,0.0,78.06600189208984,78.06600189208984
151.6,right,5,6046,0.0,78.03500366210938,78.03500366210938
151.6,right,6,6046,0.0,79.0510025024414,79.0510025024414
151.6,right,7,6046,0.0,72.0,72.0
156.7,right,0,6250,0.0,49.20500183105469,49.20500183105469
156.7,right,1,6250,0.0,63.02199935913086,63.02199935913086
156.7,right,2,6250,0.0,77.16500091552734,77.16500091552734
156.7,right,3,6250,0.0,84.00399780273438,84.00399780273438
156.7,right,4,6250,0.0,78.14399719238281,78.14399719238281
156.7,right,5,6250,0.0,78.1510009765625,78.1510009765625
156.7,right,6,6250,0.0,79.08899688720703,79.08899688720703
156.7,right,7,6250,0.0,72.05799865722656,72.05799865722656
161.7,right,0,6454,0.0,49.2239990234375,49.2239990234375
161.7,right,1,6454,0.0,63.04199981689453,63.06100082397461
161.7,right,2,6454,0.0,77.2229995727539,77.2229995727539
161.7,right,3,6454,0.0,84.08200073242188,84.08200073242188
161.7,right,4,6454,0.0,78.2020034790039,78.2020034790039
161.7,right,5,6454,0.0,78.20800018310547,78.20800018310547
161.7,right,6,6453,0.0,79.14700317382812,79.14700317382812
161.7,right,7,6453,0.0,72.09700012207031,72.09700012207031
166.8,right,0,6655,0.0,49.24399948120117,49.24399948120117
166.8,right,1,6655,0.0,63.08100128173828,63.08100128173828
166.8,right,2,6655,0.0,78.02400207519531,78.02400207519531
166.8,right,3,6655,0.0,84.1780014038086,84.1780014038086
166.8,right,4,6655,0.0,79.04299926757812,79.04299926757812
166.8,right,5,6655,0.0,79.02899932861328,79.02899932861328
166.8,right,6,6655,0.0,79.24400329589844,79.24400329589844
166.8,right,7,6655,0.0,72.13600158691406,72.13600158691406
171.9,right,0,6859,0.0,50.00699996948242,50.00699996948242
171.9,right,1,6859,0.0,63.11899948120117,63.11899948120117
171.9,right,2,6859,0.0,78.08200073242188,78.08200073242188
171.9,right,3,6859,0.0,85.0,85.0
171.9,right,4,6859,0.0,79.10099792480469,79.10099792480469
171.9,right,5,6859,0.0,79.08699798583984,79.08699798583984
171.9,right,6,6858,0.0,80.0270004272461,80.0270004272461
171.9,right,7,6858,0.0,72.15499877929688,72.15499877929688
176.9,right,0,7060,0.0,50.0260009765625,50.0260009765625
176.9,right,1,7060,0.0,63.138999938964844,63.15800094604492
176.9,right,2,7060,0.0,78.13999938964844,78.13999938964844
176.9,right,3,7060,0.0,85.0770034790039,85.0770034790039
176.9,right,4,7060,0.0,79.17900085449219,79.17900085449219
176.9,right,5,7060,0.0,79.1449966430664,79.1449966430664
176.9,right,6,7060,0.0,80.08499908447266,80.08499908447266
176.9,right,7,7060,0.0,72.21399688720703,72.21399688720703
181.9,right,0,7262,0.0,50.04600143432617,50.04600143432617
181.9,right,1,7262,0.0,63.15800094604492,63.15800094604492
181.9,right,2,7261,0.0,78.17900085449219,78.17900085449219
181.9,right,3,7261,0.0,85.15499877929688,85.15499877929688
181.9,right,4,7261,0.0,79.21700286865234,79.21700286865234
181.9,right,5,7261,0.0,79.2020034790039,79.2020034790039
181.9,right,6,7261,0.0,80.14299774169922,80.14299774169922
181.9,right,7,7261,0.0,72.25299835205078,72.25299835205078
187.0,right,0,7464,0.0,50.064998626708984,50.064998626708984
187.0,right,1,7464,0.0,63.176998138427734,63.176998138427734
187.0,right,2,7464,0.0,79.0,79.0
187.0,right,3,7464,0.0,85.23200225830078,85.23200225830078
187.0,right,4,7464,0.0,80.0199966430664,80.0199966430664
187.0,right,5,7464,0.0,80.00399780273438,80.00399780273438
187.0,right,6,7463,0.0,80.20099639892578,80.20099639892578
187.0,right,7,7463,0.0,73.03600311279297,73.03600311279297
192.0,right,0,7665,0.0,50.084999084472656,50.084999084472656
192.0,right,1,7665,0.0,63.196998596191406,63.196998596191406
192.0,right,2,7665,0.0,79.01899719238281,79.01899719238281
192.0,right,3,7665,0.0,86.05400085449219,86.05400085449219
192.0,right,4,7665,0.0,80.0780029296875,80.0780029296875
192.0,right,5,7665,0.0,80.04199981689453,80.04199981689453
192.0,right,6,7665,0.0,81.02200317382812,81.02200317382812
192.0,right,7,7665,0.0,73.09400177001953,73.09400177001953
197.2,right,0,7870,0.0,50.104000091552734,50.104000091552734
197.2,right,1,7870,0.0,64.01799774169922,64.01799774169922
197.2,right,2,7870,0.0,79.0770034790039,79.0770034790039
197.2,right,3,7870,0.0,86.1500015258789,86.1500015258789
197.2,right,4,7870,0.0,80.11699676513672,80.11699676513672
197.2,right,5,7870,0.0,80.0999984741211,80.0999984741211
197.2,right,6,7870,0.0,81.06099700927734,81.06099700927734
197.2,right,7,7870,0.0,73.13300323486328,73.13300323486328
202.2,right,0,8073,0.0,50.12300109863281,50.12300109863281
202.2,right,1,8073,0.0,64.03800201416016,64.03800201416016
202.2,right,2,8073,0.0,79.11599731445312,79.11599731445312
202.2,right,3,8073,0.0,86.18900299072266,86.18900299072266
202.2,right,4,8072,0.0,80.19400024414062,80.19400024414062
202.2,right,5,8072,0.0,80.15799713134766,80.15799713134766
202.2,right,6,8072,0.0,81.11900329589844,81.11900329589844
202.2,right,7,8072,0.0,73.1719970703125,73.1719970703125
207.2,right,0,8274,0.0,50.143001556396484,50.143001556396484
207.2,right,1,8274,0.0,64.05699920654297,64.05699920654297
207.2,right,2,8274,0.0,79.17400360107422,79.17400360107422
207.2,right,3,8274,0.0,86.22799682617188,86.22799682617188
207.2,right,4,8274,0.0,80.23300170898438,80.23300170898438
207.2,right,5,8274,0.0,80.21499633789062,80.21499633789062
207.2,right,6,8273,0.0,81.1969985961914,81.1969985961914
207.2,right,7,8273,0.0,73.2490005493164,73.2490005493164
212.3,right,0,8478,0.0,50.1619987487793,50.1619987487793
212.3,right,1,8478,0.0,64.07599639892578,64.07599639892578
212.3,right,2,8478,0.0,79.21199798583984,79.21199798583984
212.3,right,3,8478,0.0,87.06900024414062,87.06900024414062
212.3,right,4,8477,0.0,81.03500366210938,81.03500366210938
212.3,right,5,8477,0.0,81.01699829101562,81.01699829101562
212.3,right,6,8477,0.0,81.25499725341797,81.25499725341797
212.3,right,7,8477,0.0,73.2490005493164,73.2490005493164
217.4,right,0,8679,0.0,50.180999755859375,50.180999755859375
217.4,right,1,8679,0.0,64.09600067138672,64.11499786376953
217.4,right,2,8679,0.0,80.01399993896484,80.01399993896484
217.4,right,3,8679,0.0,87.10700225830078,87.10700225830078
217.4,right,4,8679,0.0,81.09300231933594,81.09300231933594
217.4,right,5,8679,0.0,81.07499694824219,81.07499694824219
217.4,right,6,8678,0.0,82.03700256347656,82.03700256347656
217.4,right,7,8678,0.0,74.052001953125,74.052001953125
222.4,right,0,8880,0.0,50.20100021362305,50.20100021362305
222.4,right,1,8880,0.0,64.11499786376953,64.13500213623047
222.4,right,2,8880,0.0,80.0719985961914,80.0719985961914
222.4,right,3,8880,0.0,87.2040023803711,87.2040023803711
222.4,right,4,8880,0.0,81.13200378417969,81.13200378417969
222.4,right,5,8880,0.0,81.13200378417969,81.13200378417969
222.4,right,6,8880,0.0,82.09500122070312,82.09500122070312
222.4,right,7,8880,0.0,74.11000061035156,74.11000061035156
227.5,right,0,9083,0.0,50.220001220703125,50.220001220703125
227.5,right,1,9083,0.0,64.15399932861328,64.15399932861328
227.5,right,2,9083,0.0,80.11100006103516,80.11100006103516
227.5,right,3,9083,0.0,87.24299621582031,87.24299621582031
227.5,right,4,9082,0.0,81.19000244140625,81.19000244140625
227.5,right,5,9082,0.0,81.19000244140625,81.19000244140625
227.5,right,6,9082,0.0,82.13400268554688,82.13400268554688
227.5,right,7,9082,0.0,74.12899780273438,74.12899780273438
232.6,right,0,9285,0.0,50.220001220703125,50.220001220703125
232.6,right,1,9285,0.0,64.1729965209961,64.1729965209961
232.6,right,2,9285,0.0,80.1500015258789,80.1500015258789
232.6,right,3,9285,0.0,88.0260009765625,88.0260009765625
232.6,right,4,9285,0.0,81.24800109863281,81.24800109863281
232.6,right,5,9285,0.0,81.22899627685547,81.22899627685547
232.6,right,6,9285,0.0,82.15299987792969,82.15299987792969
232.6,right,7,9285,0.0,74.16799926757812,74.16799926757812
237.6,right,0,9488,0.0,50.2400016784668,50.2400016784668
237.6,right,1,9488,0.0,64.19300079345703,64.19300079345703
237.6,right,2,9488,0.0,80.16899871826172,80.16899871826172
237.6,right,3,9488,0.0,88.06400299072266,88.06400299072266
237.6,right,4,9487,0.0,82.03099822998047,82.03099822998047
237.6,right,5,9487,0.0,82.01100158691406,82.01100158691406
237.6,right,6,9487,0.0,82.1729965209961,82.1729965209961
237.6,right,7,9487,0.0,74.18800354003906,74.18800354003906
242.7,right,0,9690,0.0,51.02199935913086,51.02199935913086
242.7,right,1,9690,0.0,64.23100280761719,64.23100280761719
242.7,right,2,9690,0.0,80.20700073242188,80.22699737548828
242.7,right,3,9690,0.0,88.12200164794922,88.12200164794922
242.7,right,4,9690,0.0,82.08899688720703,82.08899688720703
242.7,right,5,9690,0.0,82.04900360107422,82.04900360107422
242.7,right,6,9690,0.0,82.19200134277344,82.21099853515625
242.7,right,7,9690,0.0,74.20700073242188,74.20700073242188
247.7,right,0,9892,0.0,51.02199935913086,51.02199935913086
247.7,right,1,9892,0.0,64.2509994506836,64.2509994506836
247.7,right,2,9891,0.0,81.00900268554688,81.00900268554688
247.7,right,3,9891,0.0,88.16100311279297,88.16100311279297
247.7,right,4,9891,0.0,82.12799835205078,82.12799835205078
247.7,right,5,9891,0.0,82.08799743652344,82.08799743652344
247.7,right,6,9891,0.0,82.23100280761719,82.23100280761719
247.7,right,7,9891,0.0,74.22699737548828,74.22699737548828
252.7,right,0,10094,0.0,51.02199935913086,51.04199981689453
252.7,right,1,10094,0.0,64.2509994506836,64.2509994506836
252.7,right,2,10094,0.0,81.00900268554688,81.00900268554688
252.7,right,3,10094,0.0,88.19999694824219,88.19999694824219
252.7,right,4,10094,0.0,82.18599700927734,82.18599700927734
252.7,right,5,10094,0.0,82.14600372314453,82.14600372314453
252.7,right,6,10093,0.0,83.01399993896484,83.01399993896484
252.7,right,7,10093,0.0,74.24600219726562,74.24600219726562
257.8,right,0,10295,0.0,51.04199981689453,51.06100082397461
257.8,right,1,10295,0.0,65.03399658203125,65.03399658203125
257.8,right,2,10295,0.0,81.06700134277344,81.06700134277344
257.8,right,3,10295,0.0,89.00199890136719,89.00199890136719
257.8,right,4,10295,0.0,82.2249984741211,82.2249984741211
257.8,right,5,10295,0.0,82.16500091552734,82.16500091552734
257.8,right,6,10295,0.0,83.052001953125,83.052001953125
257.8,right,7,10295,0.0,75.02899932861328,75.02899932861328
262.8,right,0,10497,0.0,51.06100082397461,51.06100082397461
262.8,right,1,10497,0.0,65.09200286865234,65.09200286865234
262.8,right,2,10496,0.0,81.08699798583984,81.08699798583984
262.8,right,3,10496,0.0,89.02100372314453,89.02100372314453
262.8,right,4,10496,0.0,83.00800323486328,83.00800323486328
262.8,right,5,10496,0.0,82.2030029296875,82.2030029296875
262.8,right,6,10496,0.0,83.09100341796875,83.09100341796875
262.8,right,7,10496,0.0,75.06800079345703,75.06800079345703
267.9,right,0,10699,0.0,51.08000183105469,51.08000183105469
267.9,right,1,10699,0.0,65.09200286865234,65.09200286865234
267.9,right,2,10699,0.0,81.14399719238281,81.14399719238281
267.9,right,3,10699,0.0,89.0790023803711,89.0790023803711
267.9,right,4,10699,0.0,83.06600189208984,83.06600189208984
267.9,right,5,10699,0.0,82.24199676513672,82.24199676513672
267.9,right,6,10698,0.0,83.12999725341797,83.12999725341797
267.9,right,7,10698,0.0,75.08699798583984,75.08699798583984
272.9,right,0,10900,0.0,51.08000183105469,51.08000183105469
272.9,right,1,10900,0.0,65.11100006103516,65.11100006103516
272.9,right,2,10900,0.0,81.16400146484375,81.16400146484375
272.9,right,3,10900,0.0,89.0989990234375,89.0989990234375
272.9,right,4,10900,0.0,83.1050033569336,83.1050033569336
272.9,right,5,10900,0.0,83.02400207519531,83.02400207519531
272.9,right,6,10900,0.0,83.16799926757812,83.16799926757812
272.9,right,7,10900,0.0,75.1259994506836,75.1259994506836
278.0,right,0,11103,0.0,51.08000183105469,51.099998474121094
278.0,right,1,11103,0.0,65.1500015258789,65.1500015258789
278.0,right,2,11103,0.0,81.2020034790039,81.2020034790039
278.0,right,3,11103,0.0,89.15699768066406,89.15699768066406
278.0,right,4,11102,0.0,83.16300201416016,83.16300201416016
278.0,right,5,11102,0.0,83.04299926757812,83.04299926757812
278.0,right,6,11102,0.0,83.18800354003906,83.18800354003906
278.0,right,7,11102,0.0,75.16500091552734,75.16500091552734
283.0,right,0,11305,0.0,51.099998474121094,51.11899948120117
283.0,right,1,11305,0.0,65.1500015258789,65.1500015258789
283.0,right,2,11305,0.0,81.22200012207031,81.22200012207031
283.0,right,3,11305,0.0,89.19499969482422,89.19499969482422
283.0,right,4,11305,0.0,83.18299865722656,83.18299865722656
283.0,right,5,11305,0.0,83.10099792480469,83.10099792480469
283.0,right,6,11305,0.0,83.22599792480469,83.22599792480469
283.0,right,7,11305,0.0,75.18399810791016,75.2040023803711
288.1,right,0,11507,0.0,51.11899948120117,51.11899948120117
288.1,right,1,11507,0.0,65.16899871826172,65.16899871826172
288.1,right,2,11506,0.0,82.00399780273438,82.00399780273438
288.1,right,3,11506,0.0,89.25399780273438,89.25399780273438
288.1,right,4,11506,0.0,83.24099731445312,83.24099731445312
